OSM_TYPE,OSM_ID,NAME,CATEGORY,CUISINE,BRAND,LATITUDE,LONGITUDE
node,9695158488,Jimmy the Greek,fast_food,greek,Jimmy the Greek,45.3472942,-75.8066695
way,558621254,JJ's Shawarma,fast_food,kebab,,45.0293519,-75.6340839
way,591041969,Jo Jo’s Pizza,fast_food,pizza,,45.2738468,-75.8705318
way,659154456,Jo-Jo's Pizzeria,fast_food,pizza,,45.3364067,-75.9068537
node,6286347138,Joanna Pizza,fast_food,pizza,,45.4920268,-75.6558184
node,5959563715,Joe's Pizza Shop,fast_food,pizza,,45.3292502,-75.2519757
way,484822051,John Juan,fast_food,mexican,,45.4265199,-75.6381103
way,471171468,Jojo's Pizzeria,fast_food,pizza,,45.256297,-75.9180635
node,293565377,JP's Fries,fast_food,,,45.3353187,-75.7274245
node,4249078789,Judy's Burger,fast_food,,,45.3992391,-75.7334084
way,477534207,Jugo Juice,fast_food,juice,Jugo Juice,45.4212876,-75.6383
node,6719016819,Jugo Juice,fast_food,juice,Jugo Juice,45.42675,-75.7131821
node,6762701214,Jugo Juice,fast_food,juice,Jugo Juice,45.3469266,-75.8065631
node,10073168801,Juice Dudez,fast_food,juice,,45.3967744,-75.7436047
node,10555699488,Juice Dudz,fast_food,juice,,45.3749992,-75.666221
node,6034633373,Juice Monkey,fast_food,juice,,45.4196902,-75.6992833
node,6600368398,Jumbo Pizza,fast_food,pizza,,45.5437091,-75.2978709
node,7027818223,K&H Fries,fast_food,,,45.401193,-75.7054681
node,4352999190,K&W Shawarma & Restaurant,fast_food,kebab,,45.4151819,-75.6711614
way,485230240,Kal’s Place,fast_food,pizza,,45.2892279,-75.9031101
way,477547233,Kalamata,fast_food,,,45.4225165,-75.6382191
node,5720669276,Karara The Indian Takeout,fast_food,,,45.3916365,-75.7545613
way,478533538,KARARA The Indian Takeout,fast_food,indian,,45.2751746,-75.7374868
way,569421704,Karara: The Indian Takeout,fast_food,indian,,45.3487217,-75.7331071
way,591034766,Karara: The Indian Takeout,fast_food,indian,,45.2976039,-75.8880784
node,6719067653,Kebob Kebob,fast_food,kebab,,45.4213829,-75.6976057
node,6754422997,Kelly’s Grill,fast_food,burger,,45.3490755,-75.7565087
way,477906865,Kernels,fast_food,popcorn,,45.476534,-75.6941043
way,437086806,Kernels Popcorn,fast_food,popcorn,Kernels Popcorn,45.3474336,-75.8067286
way,457623228,Kernels Popcorn,fast_food,popcorn,Kernels Popcorn,45.3727476,-75.7693634
way,477536418,Kernels Popcorn,fast_food,popcorn,Kernels Popcorn,45.4224014,-75.6391189
node,5556769034,Kernels Popcorn,fast_food,popcorn,Kernels Popcorn,45.4780965,-75.5168072
node,6761628261,Kernels Popcorn,fast_food,popcorn,Kernels Popcorn,45.4253588,-75.6916072
way,583599645,Kettleman's Bagel,fast_food,,,45.4116553,-75.6381689
way,481891645,Kettleman's Bagel Co.,fast_food,bagel,,45.3500995,-75.7593667
way,250694723,Kettleman's Bagels,fast_food,bagel,,45.3998964,-75.6869674
way,1053443673,Kettlemans Bagel,fast_food,bagel,,45.285364,-75.8670013
way,68609695,KFC,fast_food,chicken,KFC,45.2980348,-75.8894535
way,292839596,KFC,fast_food,chicken,KFC,45.4308794,-75.6414249
way,472844039,KFC,fast_food,chicken,KFC,45.3384812,-75.7147208
way,473049642,KFC,fast_food,chicken,KFC,45.348527,-75.625726
way,478978386,KFC,fast_food,chicken,KFC,45.286961,-75.758076
way,570815670,KFC,fast_food,chicken,KFC,45.4899207,-75.4775862
way,576378501,KFC,fast_food,chicken,KFC,45.353403,-75.736173
way,578272890,KFC,fast_food,chicken,KFC,45.3735083,-75.6636629
way,616200872,KFC,fast_food,chicken,KFC,45.0293648,-75.6368149
way,651637562,KFC,fast_food,chicken,KFC,45.424293,-75.690314
way,681150825,KFC,fast_food,chicken,KFC,45.3246499,-75.8279395
node,4436141490,KFC,fast_food,chicken,KFC,45.2995697,-75.0792888
node,5867011015,KFC,fast_food,chicken,KFC,45.4111317,-75.6931843
node,6238685367,KFC,fast_food,chicken,KFC,45.4558496,-75.5054486
node,6303711150,KFC,fast_food,chicken,KFC,45.4227445,-75.6382597
node,9674397073,KFC,fast_food,chicken,KFC,45.4292645,-75.6850859
node,9695158500,KFC,fast_food,chicken,KFC,45.3472111,-75.8074046
way,587297070,Kiki Lebanese Pineview Pizza,fast_food,kebab;pizza,,45.4272878,-75.6019971
way,396538220,Kin Malebo,fast_food,african,,45.4458151,-75.6107655
node,5838522829,King Shawarma,fast_food,shawarma,,45.4175465,-75.6980545
way,678546496,King's Pizza,fast_food,pizza,,44.990625,-75.4508722
node,828566195,King's Wrap,fast_food,chinese,,45.4171868,-75.6980746
way,602785190,Kirkwood Pizza,fast_food,pizza,,45.3775134,-75.7335896
node,4779809509,Kothu Rotti,fast_food,indian,,45.4265303,-75.6893531
node,5732379444,Kouzina Pizza,fast_food,greek;pizza,,45.4153592,-75.6705116
node,6505184300,L'artisan maître de la saucisse,fast_food,,,45.4492942,-75.7353781
node,6067392243,L&Z Pizza et Kebab,fast_food,pizza,,45.4625791,-75.7459474
way,485140494,La Belle Poutine,fast_food,,,45.4697706,-75.4908288
node,12328867302,La Belle Province,fast_food,burger;sandwich,La Belle Province,45.5036079,-75.6781995
way,709271128,La Bocca Juice,fast_food,,,45.3528131,-75.6454341
node,3690605528,La Cabane,fast_food,,,45.542377,-75.429805
node,7728936685,La Cantina Streatery,fast_food,mexican,,45.1433948,-75.6117168
node,9634708679,La Casbah Shawarma et Grillades,fast_food,kebab,,45.4338548,-75.7978382
node,5622497597,La Cocina,fast_food,mexican,,45.383308,-75.6976005
node,3690457110,La Joie Shawarma,fast_food,kebab,,45.4264243,-75.7156359
way,328864040,La Patata Glacee,fast_food,,,45.3857154,-75.8086006
way,459089268,La Patate Dorée,fast_food,friture,,45.4302522,-75.7204845
way,412293843,La Pataterie Hulloise,fast_food,burger;regional;sandwich,,45.4401764,-75.7333235
node,9307365053,La Poutinerie Albert,fast_food,poutine,,45.4602341,-75.74064
node,3690739840,La Zone Chawarma,fast_food,shawarma;lebanese,,45.4162438,-75.8071279
way,323893216,Laheeb,fast_food,kebab,,45.4475077,-75.6267282
way,473049515,Laheeb,fast_food,kebab,,45.3490076,-75.626876
node,4243547892,Laheeb,fast_food,kebab,,45.4081049,-75.7155581
node,6651582682,Lakeside Shawarma,fast_food,kebab,,45.1400876,-76.146116
way,651855638,Lanark Pizzeria,fast_food,pizza,,45.0177185,-76.3650156
way,606501690,Law & Orders,fast_food,burger,,45.3385855,-75.9076864
way,628634314,Law & Orders,fast_food,burger,,45.0588386,-76.2499625
node,8892739861,Law & Orders,fast_food,burger;poutine;fries,,45.346834,-76.3445416
node,5863779628,Lazare BBQ House,fast_food,barbecue,,45.4463902,-75.6285833
way,587332711,Laziz,fast_food,,,45.4180913,-75.5957365
node,6076887399,Laziza Pizza,fast_food,pizza,,45.4074254,-75.6182434
way,779974342,Le Bac a Frites,fast_food,burger,,45.4232337,-75.6850659
node,4459625889,Le BBQ Shop,fast_food,barbecue,,45.4451962,-75.713298
node,11763862120,Le Chef Shawarma,fast_food,kebab,,45.5985617,-75.9001546
way,473653333,Le Choix,fast_food,greek;pizza,,45.3952825,-75.8422275
node,5912767373,Le coin du capitaine,fast_food,burger,,45.4018202,-75.8557194
node,3037564182,Le M&R,fast_food,,,45.5034082,-75.802973
way,94198063,Le Palais Libanais,fast_food,kebab,Le Palais Libanais,45.3961484,-75.83076
way,692870834,Le Palais Libanais,fast_food,kebab,,45.4418342,-75.7320914
node,13233818831,Le Palais Libanais,fast_food,kebab,,45.4780448,-75.7015222
node,6719059044,Le Pierot,fast_food,sandwich,,45.4280997,-75.7128114
node,6719059067,Le Pierot,fast_food,sandwich,,45.426174,-75.7143067
node,6630164155,Le Prince Shawarma,fast_food,kebab,,45.4382231,-75.7847063
node,12335908475,Le Rétro,fast_food,,,45.4338083,-75.7991909
node,6093977208,Le Snack Attack,fast_food,,,45.419666,-75.6922147
node,4751129816,Le Vibe,fast_food,juice,,45.4318138,-75.6938145
way,167188283,Lello's Shawarma & Pizza,fast_food,pizza;shawarma;lebanese;sandwich,,45.6033475,-76.4890766
node,2038796571,Libnan Bakery & Shawarma,fast_food,kebab,,45.3691831,-75.6208105
node,11110284786,Lil Z's Pizza,fast_food,pizza,,45.4287552,-75.69416
node,5835515527,Lili Pies,fast_food,pie,,45.4040732,-75.7117559
way,478366934,Little Caesars,fast_food,pizza,Little Caesars,45.26797,-75.7478216
way,538876149,Little Caesars,fast_food,pizza,Little Caesars,45.2671735,-75.9288251
way,574589064,Little Caesars,fast_food,pizza,Little Caesars,45.2730267,-75.7093337
way,576883848,Little Caesars,fast_food,pizza,Little Caesars,45.4516495,-75.4831422
way,593922351,Little Caesars,fast_food,pizza,Little Caesars,45.2936486,-75.8939639
way,608433323,Little Caesars,fast_food,pizza,Little Caesars,45.3784577,-75.6443805
way,616340173,Little Caesars,fast_food,pizza,Little Caesars,45.0263784,-75.6424971
way,640355007,Little Caesars,fast_food,pizza,Little Caesars,45.3574117,-75.9335312
way,668488642,Little Caesars,fast_food,pizza,Little Caesars,45.4494105,-75.587255
node,5298603557,Little Caesars,fast_food,pizza,Little Caesars,45.4387191,-75.6550714
way,231835267,Little Mac's,fast_food,,,45.405537,-75.7234755
node,6298267636,Little Red Shack BBQ,fast_food,barbecue,,45.2721363,-75.9464318
way,478533537,Liu's Cuisine,fast_food,chinese,,45.2751981,-75.7374283
node,4243063701,Loaded Pierogi,fast_food,,,45.4002006,-75.7303268
way,985182921,Lokma,fast_food,dessert,,45.4672693,-75.5322496
node,10555715092,Lokma,fast_food,dessert,,45.3781706,-75.6667828
node,7027818225,Long Patates,fast_food,,,45.3941294,-75.7219701
node,11461099381,Lorenzo's,fast_food,pizza,,45.293524,-75.8817491
node,5667282253,Lorenzo's Pizzeria,fast_food,pizza,,45.4338852,-75.6669407
way,386571288,Lorenzos's Pizza,fast_food,pizza,,45.425382,-75.652113
way,477553945,Lou Patate,fast_food,friture,,45.491297,-75.6516905
way,316896902,Louis Pizza,fast_food,pizza,,45.4314083,-75.6623728
way,634491969,Louis Pizza Express,fast_food,,,45.4489753,-75.5362126
node,5721516706,Lucky Fortune Chinese Food,fast_food,chinese,,45.4713967,-75.4552844
node,5947441356,Lucky King Chinese Food,fast_food,chinese,,45.4309919,-75.6213628
way,674473743,Lucky Star Chinese food,fast_food,chinese,,45.4607679,-75.5237022
node,6754422996,Luigi’s Pizza & Pastas,fast_food,pizza,,45.3490706,-75.7566138
node,975865644,Lunch,fast_food,sandwich,,45.4204018,-75.7019652
node,2242264585,Lunch,fast_food,,,45.4183493,-75.7043265
node,6719059066,Lunch,fast_food,sandwich,,45.4255829,-75.7141216
node,5689063820,Lunchbox,fast_food,sandwich,,45.4736717,-75.5202623
node,3607370899,M. Souvlaki,fast_food,greek,,45.4453031,-75.7321879
way,477534208,Mac's Sushi,fast_food,sushi,Mac's Sushi,45.4213144,-75.6382265
node,6103824309,Mac's Sushi,fast_food,sushi,Mac's Sushi,45.420003,-75.693014
node,6970390565,Mac's Sushi,fast_food,sushi,Mac's Sushi,45.4777068,-75.5162063
node,9695158498,Mac's Sushi,fast_food,sushi,Mac's Sushi,45.347142,-75.8068915
node,12544949119,Maclaren Hall,fast_food,,,45.4473126,-75.6757897
node,6015834729,Main Street Cafe,fast_food,,,45.431422,-75.66852
way,670779947,Maison de Nouilles,fast_food,noodle,,45.4672071,-75.7008469
way,638361498,Malabar House,fast_food,indian,,45.3179879,-75.8408935
way,591846161,Mama Rosa Pizzeria,fast_food,pizza,,45.4662342,-75.4957086
way,617642479,Man'oushi Lebanese Bakery and Shawarma,fast_food,kebab,,45.3439926,-75.9306545
way,457623207,Manchu Wok,fast_food,chinese,Manchu Wok,45.372845,-75.7683248
way,477546432,Manchu Wok,fast_food,chinese,Manchu Wok,45.422535,-75.6384823
way,477906851,Manchu Wok,fast_food,chinese,Manchu Wok,45.4758672,-75.6938578
way,679914080,Manchu Wok,fast_food,chinese,Manchu Wok,45.385481,-75.6770907
node,6719016817,Manchu Wok,fast_food,chinese,Manchu Wok,45.4268163,-75.7132736
node,9695158503,Manchu Wok,fast_food,chinese,Manchu Wok,45.3470495,-75.8072504
node,12327862669,Manchu Wok,fast_food,chinese,Manchu Wok,45.4194448,-75.8088576
way,578272893,Mango's,fast_food,shawarma,,45.3734843,-75.663913
node,5668153231,Manhattan's,fast_food,burger,,45.420553,-75.7015803
node,5668172186,Manhattan's,fast_food,burger,,45.419418,-75.7046161
node,5668279497,Manhattan's,fast_food,burger,,45.4177338,-75.7024037
way,362496354,Maple Delight Pizza,fast_food,pizza,,45.3795494,-75.73357
node,5737389115,Marcello's,fast_food,,,45.4012707,-75.6188905
node,5668153233,Marcello’s,fast_food,,,45.4206298,-75.7015041
node,6034633364,Marcellos,fast_food,,,45.4188225,-75.7006314
node,2964218047,Margo,fast_food,caribbean,,45.4329108,-75.6750682
way,483246308,Margo Express,fast_food,caribbean,,45.3797963,-75.6674754
way,668382826,Markie's Montreal Style Smoked Meat,fast_food,sandwich,,45.3797892,-75.7501514
node,6760321446,Marroush International,fast_food,kebab,,45.4530211,-75.7391156
way,326228802,Mary Brown's,fast_food,chicken,Mary Brown's,45.3749388,-75.6653288
way,478188356,Mary Brown's,fast_food,chicken,Mary Brown's,45.2703157,-75.7426849
way,485140463,Mary Brown's,fast_food,chicken,Mary Brown's,45.4691723,-75.4920867
way,567226657,Mary Brown's,fast_food,chicken,Mary Brown's,45.3118218,-75.9145885
way,674473755,Mary Brown's,fast_food,chicken,Mary Brown's,45.4609967,-75.5237566
way,679528477,Mary Brown's,fast_food,chicken,Mary Brown's,45.3540103,-75.805956
way,1180736790,Mary Brown's,fast_food,chicken,Mary Brown's,45.2814885,-75.9116916
node,9592565722,Mary Brown's,fast_food,chicken,Mary Brown's,45.3349624,-75.6909229
node,9681053060,Mary Brown's,fast_food,chicken,Mary Brown's,45.2803947,-75.8650172
node,11626923762,Mary Brown's,fast_food,chicken,Mary Brown's,45.391027,-75.7558204
node,13341720808,Mary Brown's,fast_food,chicken,Mary Brown's,45.4300852,-75.6821993
way,485230472,Masakali Indian Cuisine,fast_food,indian,,45.2897886,-75.9022473
node,6100576572,Maverick's Donut,fast_food,donut,,45.4274686,-75.692794
way,640901922,Maverick's Donut Company,fast_food,donut,,45.2618935,-75.9251469
way,606501696,Maverick's Donuts,fast_food,donut,,45.3387747,-75.907381
way,505420921,McCann's Chips,fast_food,,,45.5203792,-76.2312605
way,68587781,McDonald's,fast_food,burger,McDonald's,45.3623063,-75.7893888
way,68609494,McDonald's,fast_food,burger,McDonald's,45.3961548,-75.8314268
way,68658428,McDonald's,fast_food,burger,McDonald's,45.3211785,-75.8342595
way,68853657,McDonald's,fast_food,burger,McDonald's,45.4643146,-75.7006502
way,68899836,McDonald's,fast_food,burger,McDonald's,45.4836933,-75.663643
way,89771959,McDonald's,fast_food,burger,McDonald's,45.5565781,-75.4213687
way,89786645,McDonald's,fast_food,burger,McDonald's,45.3870671,-75.6767461
way,116046007,McDonald's,fast_food,burger,McDonald's,45.4317059,-75.7124745
way,117388340,McDonald's,fast_food,burger,McDonald's,45.4622941,-75.7475367
way,151670109,McDonald's,fast_food,burger,McDonald's,45.268434,-75.9306551
way,174767585,McDonald's,fast_food,burger,McDonald's,45.3908943,-75.7558208
way,223446336,McDonald's,fast_food,burger,McDonald's,45.2973207,-75.7328971
way,229189599,McDonald's,fast_food,burger,McDonald's,45.0187399,-75.6572052
way,236328147,McDonald's,fast_food,burger,McDonald's,45.3752224,-75.7583713
way,262403199,McDonald's,fast_food,burger,McDonald's,45.3050281,-75.0822175
way,264797713,McDonald's,fast_food,burger,McDonald's,45.4242522,-76.3689835
way,275523462,McDonald's,fast_food,burger,McDonald's,45.404344,-75.625264
way,294886310,McDonald's,fast_food,burger,McDonald's,45.4478584,-75.7338874
way,300577496,McDonald's,fast_food,burger,McDonald's,45.402935,-75.701174
way,304469710,McDonald's,fast_food,burger,McDonald's,45.4716957,-75.5242583
way,306190134,McDonald's,fast_food,burger,McDonald's,45.4418549,-75.643508
way,329499168,McDonald's,fast_food,burger,McDonald's,45.3538342,-75.7561366
way,330060987,McDonald's,fast_food,burger,McDonald's,45.4890326,-75.7465171
way,360055507,McDonald's,fast_food,burger,McDonald's,45.2934267,-75.894772
way,373162559,McDonald's,fast_food,burger,McDonald's,45.4337919,-75.7794476
way,442266113,McDonald's,fast_food,burger,McDonald's,45.3182512,-75.5932308
way,447128721,McDonald's,fast_food,burger,McDonald's,45.5433151,-75.2994425
way,470443934,McDonald's,fast_food,burger,McDonald's,45.269421,-75.748079
way,471898499,McDonald's,fast_food,burger,McDonald's,45.460009,-75.488816
way,473202995,McDonald's,fast_food,burger,McDonald's,45.417641,-75.5983095
way,476957523,McDonald's,fast_food,burger,McDonald's,45.5055325,-75.675472
way,483105460,McDonald's,fast_food,burger,McDonald's,45.38014,-75.6403945
way,483215489,McDonald's,fast_food,burger,McDonald's,45.354677,-75.650745
way,484009436,McDonald's,fast_food,burger,McDonald's,45.4491315,-75.589097
way,553281883,McDonald's,fast_food,burger,McDonald's,45.3587882,-75.9364787
way,561087180,McDonald's,fast_food,burger,McDonald's,45.3671864,-75.70205
way,576886775,McDonald's,fast_food,burger,McDonald's,45.2958185,-75.9412607
way,668758555,McDonald's,fast_food,burger,McDonald's,45.3482285,-75.7313508
way,729378706,McDonald's,fast_food,burger,McDonald's,45.1320665,-76.121507
node,775320081,McDonald's,fast_food,burger,McDonald's,45.4182521,-75.6909105
way,1144553613,McDonald's,fast_food,burger,McDonald's,45.5389045,-75.7720341
way,1202540394,McDonald's,fast_food,burger,McDonald's,45.4829616,-75.4733682
way,1326086270,McDonald's,fast_food,burger,McDonald's,45.267955,-75.30224
way,1332536197,McDonald's,fast_food,burger,McDonald's,45.4190025,-75.8077775
way,1420738249,McDonald's,fast_food,burger,McDonald's,45.2800893,-75.670138
node,2104707510,McDonald's,fast_food,burger,McDonald's,45.4015447,-75.687389
node,2799506455,McDonald's,fast_food,burger,McDonald's,45.3606045,-75.6314958
node,2806231381,McDonald's,fast_food,burger,McDonald's,45.2811385,-75.8383583
node,3155031103,McDonald's,fast_food,burger,McDonald's,45.487042,-75.6024409
node,4410766031,McDonald's,fast_food,burger,McDonald's,45.4208882,-75.7009299
node,4701374956,McDonald's,fast_food,burger,McDonald's,45.616364,-75.02701
node,4779807665,McDonald's,fast_food,burger,McDonald's,45.4273203,-75.6896083
node,5087047594,McDonald's,fast_food,burger,McDonald's,45.4653498,-75.720215
node,5826142681,McDonald's,fast_food,burger,McDonald's,45.028685,-75.6291372
node,5995855534,McDonald's,fast_food,burger,McDonald's,45.4285144,-75.6390247
node,6084123544,McDonald's,fast_food,burger,McDonald's,45.4135037,-75.6504339
node,6392265077,McDonald's,fast_food,burger,McDonald's,45.3635507,-75.738126
node,6392308008,McDonald's,fast_food,burger,McDonald's,45.4811467,-75.6761938
node,6392308020,McDonald's,fast_food,burger,McDonald's,45.4355421,-75.7707498
node,6392325457,McDonald's,fast_food,burger,McDonald's,45.4517045,-75.5087905
node,6392325474,McDonald's,fast_food,burger,McDonald's,45.3547074,-75.6543046
node,6392347242,McDonald's,fast_food,burger,McDonald's,45.2750067,-75.8718851
node,6392347261,McDonald's,fast_food,burger,McDonald's,45.2711831,-75.7409665
node,13336221743,McDonald's,fast_food,burger,McDonald's,45.5976259,-75.90103
node,5732379448,Medina Fried Chicken,fast_food,chicken,,45.415109,-75.6718775
node,3690478313,Mekatos Blandon,fast_food,columbian,,45.4328549,-75.7333717
node,12992921062,Meltwich Food Co,fast_food,sandwich,,45.3730584,-75.6886356
way,484963096,Meltwich Food Co.,fast_food,sandwich,,45.4534825,-75.5085939
node,5667880281,Meltwich Food Co.,fast_food,sandwich,,45.427427,-75.6897023
node,6152753716,Mercadito,fast_food,mexican,,45.4210393,-75.6990825
node,6573512598,Meryenda Food Truck,fast_food,filipino,,45.367778,-75.7013174
node,6543038295,Mexigo Cabana,fast_food,mexican,,45.325854,-75.822967
node,12992921064,Mezabaan Express,fast_food,middle_eastern,,45.3730956,-75.6881654
node,5720726899,MHK Sushi,fast_food,sushi,,45.3932375,-75.7516471
way,477906862,Mia Pasta,fast_food,italian,,45.4764634,-75.6938332
node,4779808814,Midnights,fast_food,,,45.4279051,-75.6881477
way,469954830,Mike's Pizzeria,fast_food,pizza,,45.228907,-75.4971965
way,568323178,Milan Pizzeria,fast_food,pizza,,45.3515178,-75.3508847
way,469726986,Milano,fast_food,pizza,,45.1319125,-75.716976
way,364377774,Milano Pizzeria,fast_food,pizza,,45.4908912,-75.6769881
way,380017656,Milano Pizzeria,fast_food,pizza,Milano Pizzeria,45.4351361,-75.1584034
