OSM_TYPE,OSM_ID,NAME,TYPE,CUISINE,LATITUDE,LONGITUDE
node,7961528863,Greens & Beans,restaurant,,45.4102434,-75.678416
node,13075876078,Grenfell Catering,restaurant,sandwich,45.3236695,-75.7224783
node,805818076,Grey Jay Hospitality,restaurant,,45.4119532,-75.6826278
node,6719059025,Grill 158,restaurant,,45.4260798,-75.715224
node,4349870610,Grill Forty One Restaurant & Bar,restaurant,,45.4216851,-75.6939457
node,6015802191,Grillades Kenayah,restaurant,,45.4317038,-75.6573486
node,11739068526,Grounded,restaurant,coffee_shop;breakfast;grill,45.3821703,-75.7451585
way,143444498,Gyubee Japanese Grill,restaurant,japanese,45.3614224,-75.7332776
node,4492735611,Gyubee Japanese Grill,restaurant,japanese,45.4289853,-75.6915749
way,467487177,Ha Noi Pho,restaurant,vietnamese,45.4589433,-75.4932252
node,7747299885,Ha's Dim Sum Noodle House,restaurant,chinese,45.4086437,-75.7128536
way,460669832,Habesha Restaurant,restaurant,ethiopian,45.434153,-75.6670151
node,10747284501,Hadramount Restaurant,restaurant,yemeni,45.3672788,-75.6630589
way,587769302,Halibut House,restaurant,fish_and_chips,45.4319165,-75.5628157
way,692514732,Halibut House Fish & Chips,restaurant,fish_and_chips,45.2688378,-75.7811791
node,10762000570,Halibut House Restaurant,restaurant,,45.2760786,-75.8735893
node,8001779266,Hammond Golf Restaurant,restaurant,grill,45.4642562,-75.2693993
node,5680804077,Hanabi Japanese Cuisine,restaurant,japanese,45.412206,-75.6938168
node,4322595589,Happy Fish Raw Bar,restaurant,seafood,45.4159721,-75.6889304
way,324322251,Happy Lam,restaurant,chinese,45.2822731,-75.5711103
way,575369489,Happy Lamb Hot Pot,restaurant,mongolian;hot_pot,45.3565455,-75.7377168
way,640344333,Harbin Restaurant,restaurant,chinese,45.3475023,-75.9236873
way,616342844,Hard Stones Grill,restaurant,,45.0227731,-75.6525287
way,244442925,Hardstone Grill,restaurant,,45.3386529,-75.7255578
node,5916222984,Hareg Cafe & Variety,restaurant,african,45.4078828,-75.6910006
node,8345818721,Harmons Steakhouse,restaurant,steak_house,45.4174028,-75.6896883
way,661301373,Haru Izakaya,restaurant,japanese,45.4739612,-75.7040067
way,560136806,Heart and Soul Café,restaurant,,45.4215882,-76.0200808
node,5924647583,Heirloom,restaurant,,45.2254704,-76.1976917
node,5756769171,Hey Kitchen,restaurant,asian,45.4106529,-75.7073146
node,5689063818,Hidden Taste,restaurant,indian,45.4735741,-75.5204584
node,5124537174,High Fives Sports Pub,restaurant,,45.3269654,-75.8205213
way,790625366,Himalaya Indian Cuisine,restaurant,indian,45.5539358,-75.2748013
node,3690255586,Ho Wah,restaurant,chinese,45.424347,-75.733753
node,6462980291,Ho Wah,restaurant,chinese,45.4311406,-75.7315607
way,551943413,Hockey Sushi,restaurant,sushi,45.3600328,-75.7334778
way,606501688,Hockey Sushi,restaurant,sushi,45.3388603,-75.907273
way,242712129,Hog's Back Restaurant,restaurant,,45.3699483,-75.7045356
node,3692152377,Hokkaido Sushi,restaurant,sushi,45.4300844,-75.6923268
node,4710660985,Hong Kong Express,restaurant,chinese,45.428035,-75.6869659
way,445605693,Host India,restaurant,indian,45.2872118,-75.6726359
way,305804889,Host Indian Cuisine,restaurant,indian,45.442403,-75.641744
way,474903770,House of Lasagna,restaurant,italian,45.3805565,-75.7335545
way,663541689,House of Mandi,restaurant,,45.3528271,-75.6511015
node,6988507669,House of Pizza,restaurant,pizza,45.3951888,-75.7463197
way,162855996,Houston avenue bar & grill,restaurant,steak_house,45.4401131,-75.7284914
way,467485599,Hung Fatt Chinese Food,restaurant,chinese,45.4478005,-75.592418
way,481260348,Huong's Vietnamese Bistro,restaurant,vietnamese,45.4073975,-75.709035
way,538876150,Hurley's Grill,restaurant,,45.2672457,-75.9287314
way,167217369,Hursty's,restaurant,,45.6036651,-76.4923132
way,558418655,Hyderabad Biryani Point,restaurant,indian,45.3541139,-75.9332032
node,13334898201,Ibex Habesha Restaurant,restaurant,african;ethiopian,45.4203533,-75.6943892
way,671933050,iCook Pho You,restaurant,vietnamese,45.3238517,-75.8271627
way,246860642,Idriss Mediterranean Restaurant,restaurant,Mediterranean,45.450258,-75.6517055
way,478630935,Il Vagabondo Ristorante,restaurant,italian,45.4417488,-75.6711977
node,5108586921,Il Vicolo,restaurant,pizza,45.4293232,-75.6919639
node,10700896316,In's Kitchen,restaurant,korean,45.421044,-75.6779347
node,2434150771,India Curry and Kebab House,restaurant,indian,45.4286354,-75.6944173
node,3899100120,Indian Affair Takeout,restaurant,indian,45.4252885,-75.6529361
node,6103871469,Indian Curry House,restaurant,indian,45.4187679,-75.6961595
way,478374544,Indian Desi Affair,restaurant,indian,45.2736505,-75.7464203
node,2450668977,Indian Express,restaurant,indian,45.4078151,-75.7155319
way,606501693,Indian Punjabi Clay Oven,restaurant,indian,45.33868,-75.9075337
node,3104897929,iPho,restaurant,vietnamese,45.429382,-75.693754
node,6319158555,Ironstone Grill,restaurant,,45.3524525,-75.912137
way,295413533,Isabella Pizzeria,restaurant,pizza,45.4098375,-75.6882315
node,6018514819,Ishina,restaurant,indian,45.329863,-75.8194426
node,3104504361,Italian Joe's Kitchen,restaurant,,45.3988073,-75.7368697
node,7241404361,Iwacu Bar & Grill,restaurant,,45.4338184,-75.6677631
node,5838522832,Izakaya Shingen,restaurant,japanese,45.4176152,-75.6981115
way,466682492,J:unique Kitchen,restaurant,japanese,45.4164935,-75.696375
node,2088038882,J.M. Walkley Dining Lounge,restaurant,,45.3736307,-75.6534196
node,2434101408,J'TM,restaurant,,45.4294052,-75.6925333
way,233576696,Jack Astor's,restaurant,american,45.3084735,-75.9130725
way,472844036,Jack Astor's,restaurant,american,45.3390651,-75.7129027
node,3624147949,Jack Astor's,restaurant,american,45.4008237,-75.682972
node,11143748361,Jade Yi's Kitchen,restaurant,chinese,45.3234971,-75.9260494
way,242713825,Jadeland Restaurant,restaurant,chinese,45.4121975,-75.7045505
node,6103824316,Japanese Village Steak House,restaurant,,45.420203,-75.6946166
way,598637386,JAX,restaurant,american;brunch,45.4074665,-75.7031954
node,5085976323,Jay Bhavani,restaurant,indian,45.3597342,-75.739338
node,2104707515,Jericho,restaurant,,45.4018809,-75.6878902
node,12310449933,JFUSE Aburi & Bar,restaurant,japanese,45.4094813,-75.6778949
node,5931575501,Jim's Restaurant,restaurant,,45.4335659,-76.3549671
way,473653289,Jimmie's,restaurant,italian;pizza,45.394675,-75.8454985
way,781322199,Jing Jing Buffet,restaurant,chinese,45.4363039,-75.159223
node,12117652701,Jinsei Ramen,restaurant,ramen,45.418566,-75.6983999
node,6960961710,Joe's Italian Kitchen,restaurant,italian,45.2255327,-76.1978613
way,651533594,Joey,restaurant,regional,45.4263803,-75.6906527
node,3624147950,Joey,restaurant,regional,45.3997311,-75.6842972
way,219306003,Johnny Canuck's,restaurant,,45.318432,-75.5940465
way,570820763,Johnny Canuck's,restaurant,grill,45.4823473,-75.4730142
node,2970698456,Johnny Farina Restaurant,restaurant,,45.4189585,-75.6915622
node,5691211919,Juluca's Bistro Cafe,restaurant,,45.2843094,-75.7448738
node,2930381738,Jumak Korean Kitchen and Pub,restaurant,korean,45.4036122,-75.689397
way,587769301,Jumbo Restaurant,restaurant,,45.4319811,-75.5626508
node,2636936195,"K, Let's Eat",restaurant,korean,45.3989885,-75.7082659
way,566753807,Kachiguda Junction,restaurant,indian,45.2959543,-75.8932486
node,12710732801,Kahaani - Modern Indian Eatery,restaurant,indian,45.3543459,-75.8072747
node,11165394590,Kaiseki,restaurant,asian,45.5535139,-75.4361334
node,12663021179,Kalinga Indian Cuisine,restaurant,indian,45.4196089,-75.6968344
way,620180748,Kallisto,restaurant,greek,45.3464865,-75.6263378
way,68609417,Kanata Noodle House,restaurant,vietnamese;noodle,45.3385213,-75.9065945
way,593922345,Kanata Noodle House,restaurant,,45.2930962,-75.8939185
way,485194406,Kara Mia,restaurant,italian;northern_italian;southern_italian,45.3988684,-75.624712
way,567226674,Karahi Point,restaurant,pakistani,45.3103913,-75.9083411
way,478555855,Karara,restaurant,indian,45.2602631,-75.7685805
node,6329377743,KC's Corner,restaurant,,45.3313601,-75.3472025
node,7086940166,Kelly's Landing,restaurant,,45.1985258,-75.6375667
way,231975935,Kelsey's,restaurant,american,45.3096315,-75.9137565
way,470444077,Kelsey's,restaurant,american,45.26995,-75.7419355
way,482653840,Kelsey's,restaurant,american,45.3569055,-75.6545595
way,319187559,Kemptville Family Restaurant,restaurant,,45.023559,-75.6482391
way,155986813,KHAO,restaurant,thai,45.3947197,-75.748632
node,4462646290,Khao Thai,restaurant,thai,45.4299875,-75.693211
way,470022627,Khao Yum,restaurant,thai,45.2240167,-75.6832132
node,9085059909,KhoKha,restaurant,pakistani,45.2852584,-75.7457199
node,4589743494,Kiko Sushi Bar,restaurant,sushi,45.4017457,-75.7099541
node,12215271701,Kimbap,restaurant,korean,45.4196515,-75.6998243
node,4781714912,Kimonos Ramen & Poke,restaurant,ramen,45.3337207,-75.6924015
node,3661044097,King's Palace,restaurant,chinese,45.4460097,-75.6124758
node,11110288196,Kinton Ramen,restaurant,ramen,45.418814,-75.6914063
node,2446563762,Kochi Ramen,restaurant,asian,45.3931414,-75.7518428
way,567226678,Kochin Kitchen,restaurant,indian,45.3100771,-75.9103981
node,4458638689,Kochin Kitchen,restaurant,indian,45.4301839,-75.692088
way,262861748,Kochu sushi and korean food,restaurant,asian,45.4042802,-75.7119469
node,5836628250,Koichi Ramen,restaurant,japanese,45.4090083,-75.7116674
way,168629145,Kojack's,restaurant,chinese;cantonese,45.6031984,-76.4895447
node,5836676597,Korean House,restaurant,korean,45.4098451,-75.7102163
node,4117571982,Koreana Restaurant,restaurant,korean,45.4108871,-75.70743
way,484551438,Kozy Nest Restaurant,restaurant,,45.4698275,-75.5263935
node,5931574163,Krave Bistro,restaurant,,45.4330689,-76.3540524
way,671002013,Krong Thai,restaurant,thai,45.4800896,-75.6918577
way,482653757,KS on the Keys,restaurant,,45.353285,-75.652098
way,237109085,Kuidaore Izakaya,restaurant,japanese,45.4003453,-75.7096423
way,622453061,Kuma Takumi,restaurant,japanese,45.2960333,-75.8898664
node,11679595255,Kumpir House,restaurant,turkish,45.3763375,-75.6667677
way,591921397,Kungfu Bistro,restaurant,chinese,45.2685534,-75.9424331
node,5888798672,Kyan Cuisine,restaurant,indian,45.2692237,-75.2956152
node,5838553659,Kyoto Sushi,restaurant,japanese,45.4191962,-75.69981
way,661301378,L'Académie,restaurant,italian;pizza;seafood;salad;pasta;french,45.4750456,-75.7046675
way,671386331,L'Industriel,restaurant,,45.4841772,-75.6409223
way,330376658,L'Oncle Ho,restaurant,chinese,45.4733494,-75.7009554
way,273599894,L’Orée du Bois,restaurant,french,45.5009192,-75.8125159
way,477906890,La belle et le boeuf,restaurant,burger,45.4765339,-75.6960617
node,3690449651,La Belle Verte,restaurant,,45.4307572,-75.7201984
node,4241773994,La Bonita,restaurant,mexican,45.4034415,-75.7251721
node,9747380017,La Buena,restaurant,,45.4737716,-75.738627
way,237315146,La Cabana,restaurant,,45.4009145,-75.732364
way,129435334,La Cabaña,restaurant,spanish,45.3854532,-75.7326059
way,681153106,La Cage,restaurant,burger;chicken;sandwich;fish;pasta,45.4330102,-75.7806806
way,576409163,La Casa Del Gusto,restaurant,,45.362025,-75.7345975
way,68853768,La Creppa Restaurant,restaurant,italian,45.4661656,-75.7009202
node,2296549959,La Dolce Vita,restaurant,pizza,45.4061857,-75.7131027
way,262866732,La Favorita,restaurant,italian,45.4014899,-75.7103915
node,12612739648,La Ferme Rouge,restaurant,,45.5672491,-75.7827128
node,6287480127,La Fiesta,restaurant,breakfast,45.4836695,-75.6274205
way,447043296,La Fiesta Latina,restaurant,mexican,45.4129549,-75.702758
way,584710160,La Fromentine,restaurant,,45.394512,-75.8348364
node,6762950664,La Fromentine,restaurant,african,45.4601355,-75.741004
node,4507021962,La La Noodle,restaurant,noodle;chinese;ramen,45.4288438,-75.6879304
way,371773893,La Maison Szechuan,restaurant,chinese,45.4623196,-75.6977994
node,5897661861,La Maladroite Crêperie,restaurant,,45.5857136,-75.4164722
node,5699786530,La Noodle,restaurant,noodle,45.3597334,-75.7381743
node,5749766432,La p'tite épicerie,restaurant,sandwich,45.4305753,-75.7108075
node,6104074501,La Paladar,restaurant,cuban,45.4126907,-75.7066537
way,479399929,La Porto A Casa,restaurant,,45.2936791,-75.7415625
way,258269797,La Roma Restaurant,restaurant,italian,45.3997768,-75.7092377
node,6462517339,La Squadra,restaurant,italian,45.428719,-75.7252139
way,413958884,La Station,restaurant,,45.4502294,-75.7367424
node,2118022291,La Strada,restaurant,,45.4053051,-75.6895216
node,5813719924,La Tanqueria Bonita,restaurant,mexican,45.4310613,-75.6213857
way,753385846,La Tasca Resto Bar,restaurant,,45.4901191,-75.6856676
node,5667282247,La Villa Latina,restaurant,spanish,45.4339833,-75.6673344
way,479756621,Lai Lai Chinese Restaurant,restaurant,chinese,45.432705,-75.644405
node,4987351073,Lakeside Grill,restaurant,,45.2615133,-76.5073034
way,651855635,Lanark Landing Restaurant,restaurant,,45.0184536,-76.3651885
way,473653347,Lanterne de Szechwan,restaurant,chinese,45.394946,-75.841748
way,232675406,Lapointe,restaurant,,45.320845,-75.8897982
way,570367952,Lapointe's Seafood Grill,restaurant,fish_and_chips,45.3281578,-75.8193643
way,273545127,Larrimac Golf Club,restaurant,,45.5543617,-75.8274294
way,589533363,Latinos Resto Bar,restaurant,mexican,45.403293,-75.7007507
node,2434150777,Lavender Grill,restaurant,,45.4287096,-75.6942397
node,9180618586,Le 138 Sandwicherie,restaurant,sandwich;italian,45.4260599,-75.7183513
node,12572821872,Le 1973 Resto bar loft,restaurant,,45.4837262,-75.680358
way,412294156,Le BBQ Shop,restaurant,burger;sandwich;barbecue;american,45.4404918,-75.7331246
way,477884569,Le Bistro Pho,restaurant,vietnamese,45.447334,-75.739351
node,2802347622,Le Café,restaurant,,45.4236083,-75.6925577
node,6100576576,Le Casablanca,restaurant,,45.4275072,-75.6923964
way,307636866,Le Club House,restaurant,breakfast,45.4660241,-75.6999247
way,473653707,Le Cordon Doré,restaurant,indian,45.3945155,-75.84868
way,367865980,Le Flamboyant,restaurant,haitian,45.4922103,-75.65465
way,250911753,Le Forum,restaurant,,45.4569464,-75.6985759
node,2106233435,Le foubrac,restaurant,french,45.4400827,-75.7352491
node,4416763190,Le Mien - Craft Noodle,restaurant,noodle,45.4278155,-75.6921155
node,3690731786,Le Pêle-Mêle,restaurant,,45.4269989,-75.7164512
node,11165817065,Le petit Bar à Vin,restaurant,wine,45.5034415,-75.8042948
way,428195975,Le Petit Dakar,restaurant,kebab,45.4333394,-75.7330104
node,3690588870,Le Pied de Cochon,restaurant,,45.4315701,-75.7328757
node,6428368565,Le Pierrot,restaurant,,45.4709528,-75.7189938
node,6680785256,Le Pierrot,restaurant,breakfast,45.4934088,-75.6405889
node,5836839069,Le Poisson Bleu,restaurant,seafood,45.4121343,-75.703899
way,295546825,Le Pub Du Bon Vivant,restaurant,pub,45.4248773,-75.7182141
node,2784116782,Le Resto,restaurant,fish_and_chips,45.5081649,-75.7850262
way,465035610,Le Roi des Patates Frites,restaurant,fried_food,45.5867395,-75.4154355
node,6032576980,Le St. Laurent,restaurant,french,45.4455392,-75.6496135
node,3690712882,Le Troquet,restaurant,,45.4268605,-75.7164799
way,230118842,Lebanese Palace,restaurant,shawarma,45.406739,-75.6283415
node,5657025548,Lee Ga,restaurant,korean,45.3261031,-75.8219367
node,2970914660,Lemon Grass,restaurant,thai,45.4158925,-75.6885011
node,6053540753,Les Grillades,restaurant,mediterranean,45.3464299,-75.7023467
node,2434101394,Lexington,restaurant,,45.4293638,-75.6926384
node,5716085115,Lexington Smokehouse & Bar,restaurant,,45.3918615,-75.754087
node,968038320,Lexus Resto Bar,restaurant,,45.4787939,-75.512037
way,591869370,Li's Fusion,restaurant,asian,45.4577345,-75.4876515
node,3690817457,Lia Cuisine,restaurant,african,45.4542224,-75.7408626
node,5800000098,Light of India Restaurant,restaurant,indian,45.4041106,-75.6891429
way,558167622,Lighthouse,restaurant,regional;chinese;pizza,45.5095402,-76.0943878
way,570300170,Lil Negril,restaurant,caribbean,45.3387795,-75.7715889
node,12138673011,Lilly Bean's Bistró Mexicano,restaurant,,45.5067677,-75.7851206
way,255396635,Little Amsterdam,restaurant,dutch,45.4321766,-75.6942369
way,597802720,Little Elephant Thai Bistro,restaurant,thai,45.4494287,-75.5220492
way,447587656,Little Garden Restaurant,restaurant,breakfast,45.3946016,-75.6054849
way,609966176,Little India Cafe,restaurant,indian,45.3547431,-75.8069299
node,6579336678,Little Nero's,restaurant,,45.2909382,-75.2284621
node,967976470,Little Sichuan,restaurant,chinese,45.410692,-75.7078702
way,669194893,Little Turkish Village,restaurant,turkish,45.4667011,-75.535557
way,480205077,Liu's Garden,restaurant,chinese,45.4309812,-75.6626428
node,3632200617,Local Public Eatery,restaurant,,45.3999382,-75.6840316
node,7747286866,Lola’s Kitchen Filipino Cuisine,restaurant,,45.4101724,-75.7094649
node,10656361412,Lone Star,restaurant,tex-mex,45.2822302,-75.9127896
way,68661987,Lone Star Texas Grill,restaurant,tex-mex,45.422197,-75.6340735
way,429219055,Lone Star Texas Grill,restaurant,tex-mex,45.2699045,-75.7814606
way,484822864,Lone Star Texas Grill,restaurant,tex-mex,45.3707353,-75.7167769
way,498924545,Lone Star Texas Grill,restaurant,tex-mex,45.3434802,-75.6686028
way,577126702,Lone Star Texas Grill,restaurant,tex-mex,45.4556649,-75.5036087
way,659154458,Lone Star Texas Grill,restaurant,tex-mex,45.3371724,-75.9076936
node,2698581404,Lone Star Texas Grill,restaurant,tex-mex,45.4277485,-75.689955
way,603198635,Long Reach Bar & Grill,restaurant,,45.0442254,-75.6770528
way,484079378,Lordia,restaurant,,45.4270399,-75.6308187
way,565106784,Lorenzo Bar & Grill,restaurant,,45.3784904,-75.774653
way,597802718,Lorenzo's,restaurant,italian,45.4494746,-75.5218328
node,4018178651,Lorenzo's Restaurant,restaurant,,45.3553459,-75.8052911
node,4782141726,Lorenzos,restaurant,pizza,45.3898074,-75.6304196
way,478978385,Lotus Chinese Food,restaurant,chinese,45.2870243,-75.7578915
node,7048032309,Louis' Restaurant,restaurant,,45.1024272,-75.2286242
node,12943963818,Lovita Lounge,restaurant,african,45.4292154,-75.7160604
way,576869290,Lucky Dragon,restaurant,chinese,45.2730899,-75.9319375
way,640355005,Lucky Dragon Chinese Restaurant,restaurant,chinese,45.3584975,-75.9349354
node,12633608202,Lucky Inn Restaurant,restaurant,chinese,45.4672516,-75.7246853
way,479191247,Lucky Panda Fine Chinese,restaurant,chinese,45.265831,-75.7714448
node,928642850,Luxe Bistro,restaurant,steak_house,45.4281827,-75.6934396
way,522236357,Luxx Deli Bistro,restaurant,italian,45.4660303,-75.717213
node,3690557600,Lyna Sushi,restaurant,sushi,45.4838817,-75.6544423
way,598644436,Lyon's Hawaiian BBQ,restaurant,barbecue,45.4159689,-75.7028901
way,161485771,Macintosh's CiderHouse,restaurant,,45.1613861,-75.9466731
way,524485984,Mack's Pizza & Diner,restaurant,,45.567896,-75.1203028
node,5044985621,Mad Radish,restaurant,,45.4214604,-75.6964503
node,5159905522,Mad Radish,restaurant,,45.4013352,-75.6872576
node,6154404897,Mad Radish,restaurant,,45.4187425,-75.7018907
node,9085135039,Mad Radish,restaurant,salad;sandwich,45.2774394,-75.7486443
way,589120344,Made In Chicago Pizza,restaurant,pizza,45.4166838,-75.607641
node,2964220033,Madhuban Indian Cuisine,restaurant,indian,45.4329786,-75.6749179
node,5668279489,Madisons,restaurant,steak_house,45.4170403,-75.7031766
node,5836744311,Maht Korean Cuisine,restaurant,korean,45.4103972,-75.7078958
node,5891429652,Main Street Cafe,restaurant,breakfast,45.2541373,-75.9165533
way,790624408,Main Street Pizza Rockland,restaurant,pizza,45.5536531,-75.281291
way,233662994,Main Street Restaurant,restaurant,,45.315027,-75.2185698
node,6600796238,Maison de Xin,restaurant,chinese,45.5515054,-75.2883612
way,693931692,Maison Pho,restaurant,vietnamese,45.3951205,-75.830336
node,4829275623,Maison Samorn,restaurant,,45.4287313,-75.7153822
way,264693949,Mama Rosa Pizzaria,restaurant,pizza;canadian,45.4336172,-76.3440651
way,273586390,Mamma Teresa,restaurant,italian,45.503264,-75.8110683
way,312879791,Mamma Teresa,restaurant,italian,45.416096,-75.693947
way,926850592,Mamma's Place,restaurant,pizza,45.2342204,-76.1817008
way,457999971,Mandarin,restaurant,chinese,45.459072,-75.4861424
way,472844028,Mandarin,restaurant,chinese,45.33855,-75.7105713
way,633081406,Mandarin,restaurant,chinese,45.313807,-75.8961436
node,5995855505,Mandarin Restaurant,restaurant,,45.426605,-75.6314546
way,557128319,Mano City Pizza,restaurant,,45.2271507,-75.6862287
node,7102198830,Manor Lounge,restaurant,,45.4167174,-75.6895874
way,298460056,Margarita,restaurant,mexican,45.4006665,-75.6866785
way,558418651,Markie's Montreal Smoked Meat,restaurant,smoked_meat,45.3537846,-75.9321393
node,5676031676,Mary's Restaurant,restaurant,pizza;chinese;burger;fish_and_chips;american,45.0923022,-75.3531374
node,2517485885,Masakali,restaurant,indian,45.4025655,-75.7261568
node,10966040787,Masala Trail,restaurant,indian,45.2815462,-75.9136432
way,402363821,Mati,restaurant,international,45.4000214,-75.7094059
way,256018211,Mazarine,restaurant,brunch,45.4149637,-75.6992173
node,2685204465,Meadow's Diner,restaurant,american,45.3988027,-75.7082359
node,2450668987,Meals by Mo,restaurant,,45.4091319,-75.7112188
way,638580070,Meech & Munch,restaurant,,45.5027567,-75.8081418
node,5670777822,Meet Noodle 又见壹面,restaurant,noodle,45.3600324,-75.7359658
node,5836676591,Mehfil Indian Cuisine,restaurant,indian,45.4096582,-75.7100087
node,5836839081,Mekong Asian Cuisine,restaurant,asian,45.4119813,-75.7048412
node,6067392244,Meldo,restaurant,,45.4625744,-75.7460319
node,9406242082,Meli Crêpes et Gaufres,restaurant,breakfast;pancake,45.4620854,-75.7006235
node,12398245363,Meltwich Food Co.,restaurant,burger,45.2691411,-75.7391936
node,5866624787,Meow! That's Hot,restaurant,,45.4098065,-75.6920879
way,575369507,Merivale Noodle House,restaurant,vietnamese,45.3570853,-75.7365089
node,7862180579,Merivale Seafood Grill,restaurant,seafood,45.3601556,-75.7358944
node,11382662117,Merivale Station Restaurant,restaurant,,45.3317508,-75.7233538
way,701917663,Mermaid's Seafood Restaurant,restaurant,seafood,45.3785145,-75.6459296
way,469954958,Metcalfe Fare,restaurant,,45.2288355,-75.4912855
way,469951628,Metcalfe Pizza,restaurant,pizza,45.235216,-75.473843
node,4247497590,Metropolitan Restaurant,restaurant,french,45.4255878,-75.6940152
way,371782946,Meule Et Caquelon,restaurant,swiss,45.4634571,-75.7010548
way,460246044,Mexi's,restaurant,mexican,45.3331853,-75.7267788
node,5302768450,Mexi's,restaurant,mexican,45.480197,-75.5102134
node,2570629670,Mexicali Rosa's,restaurant,mexican,45.3965033,-75.7056158
way,481263814,Mexican Cow,restaurant,mexican,45.4074158,-75.7042054
way,484638739,Mezbaan,restaurant,afghan,45.3539325,-75.8058892
node,4456642681,Mezzanotte Bistro Italiano,restaurant,italian,45.4293061,-75.6941562
node,3690674814,Mia Pasta,restaurant,italian,45.443264,-75.73298
way,196942582,Mia's Indian Cuisine,restaurant,indian,45.3780833,-75.7748342
way,246860638,Mia's Indian Cuisine,restaurant,indian,45.4499888,-75.65157
way,162844521,Mikes,restaurant,pizza;pasta;sandwich,45.4459351,-75.7322478
way,670790824,Mikes,restaurant,italian,45.4728946,-75.7024031
way,95171338,Milestones,restaurant,bar_and_grill,45.352023,-75.783816
way,473063670,Milestones,restaurant,,45.311591,-75.907121
node,588151181,Milestones,restaurant,bar_and_grill,45.4256084,-75.6941768
node,3624147948,Milestones,restaurant,bar_and_grill,45.4004374,-75.6840612
node,3952692423,Mill Street Crepe Company,restaurant,,45.2252221,-76.1976478
way,470022657,Miller's Oven,restaurant,,45.226106,-75.684212
way,238085276,Miss Molly's Breakfast Club,restaurant,breakfast,45.3767213,-75.7457167
way,709271111,Moe's BBQ and Smokehouse,restaurant,barbecue,45.3529105,-75.6469936
node,3778702558,Moe's Pizza,restaurant,pizza,45.3709881,-75.7820053
node,3952692422,Moe's Shawarma,restaurant,shawarma,45.2253214,-76.1953567
node,7752634549,Mojo's Chinese Food,restaurant,chinese,45.3189804,-75.5923612
way,790790164,Mom's Kitchen,restaurant,,45.5059075,-75.218446
way,383070867,Mon Cafe Bistro,restaurant,,45.4558763,-75.693853
way,477368567,Mon Resto,restaurant,,45.484493,-75.632669
node,6075056932,Mona's,restaurant,,45.4026479,-75.6055927
node,2104707493,Mona's Taqueria,restaurant,mexican,45.4008555,-75.686956
way,231975871,Montana's,restaurant,barbecue,45.3088231,-75.9141726
way,239818804,Montana's,restaurant,barbecue,45.3457666,-75.73004
way,429219057,Montana's,restaurant,barbecue,45.269206,-75.7807845
way,482653707,Montana's,restaurant,barbecue,45.3534715,-75.6529565
way,482693018,Montana's,restaurant,barbecue,45.43214,-75.61574
node,11461105391,Moore Sushi,restaurant,sushi,45.1370166,-76.1414144
node,2277737092,Moose McGuire's,restaurant,canadian,45.3007484,-75.8760806
way,480073437,Moose McGuire's Irish Pub & Grill,restaurant,,45.3509608,-75.670767
node,5897508094,Motel du Parc Resto-Bar,restaurant,,45.5590987,-75.4189137
way,231975936,Moxie's,restaurant,bar_and_grill,45.3096235,-75.9118665
way,447277065,Moxie's,restaurant,bar_and_grill,45.3340365,-75.6924945
way,482693059,Moxie's,restaurant,bar_and_grill,45.4337155,-75.6117915
way,484525680,Moxie's,restaurant,bar_and_grill,45.451277,-75.5149035
node,8989251817,Mr Puffs,restaurant,coffee_shop;donut,45.5042893,-75.6783192
way,709271116,Mr. B's Osteria,restaurant,italian,45.3526562,-75.6468675
way,671932741,Mr. Pho,restaurant,vietnamese,45.3282828,-75.820957
node,11608980701,Mr. Poke,restaurant,,45.4394026,-75.6747855
node,5667458687,MuGoongHwa Garden,restaurant,japanese;korean,45.4297778,-75.6828947
node,5631157088,Mulligans Golf Bar,restaurant,,45.4208549,-75.7004001
node,3690636564,Multiservices Vert,restaurant,,45.4816468,-75.6442834
node,11110193561,Mumbai Masala Cafe,restaurant,indian,45.4200171,-75.6998397
way,315539803,Mumbai Masala Grill,restaurant,indian,45.4674912,-75.5338302
node,5932107753,Mumbai Masala Grill,restaurant,indian,45.429294,-75.6849164
way,591034765,My Thai Village,restaurant,thai,45.2974701,-75.8879197
way,482238182,Mystiko Greek Kitchen,restaurant,korean,45.4150705,-75.698792
way,606789203,Nagi Sushi,restaurant,sushi,45.4671691,-75.532491
way,616342848,Nakken Thai,restaurant,thai,45.0239736,-75.6474657
way,551943407,Nando's,restaurant,chicken;portuguese,45.3615742,-75.7336234
node,4102445293,Nando's,restaurant,chicken;portuguese,45.4222282,-75.6946296
node,3690838569,Naples Pizza,restaurant,,45.4269025,-75.7241328
node,6036866504,Napoli's Café,restaurant,italian,45.2659928,-75.9302567
way,155034928,Napoli's Pizzeria,restaurant,pizza,45.3970024,-75.7433415
node,2242297930,Nate's Deli,restaurant,,45.4219867,-75.6991305
way,470334781,Navan Restaurant,restaurant,,45.420908,-75.4258805
way,499974974,New Hong Kong Chinese Restaurant,restaurant,chinese,45.3419262,-75.7560926
way,545542947,New Hong Shing,restaurant,chinese,45.3241962,-75.7776024
way,481260109,New Mee Fung,restaurant,vietnamese,45.407534,-75.709616
way,671164980,New Mukut Restaurant,restaurant,indian,45.4661093,-75.4668377
node,5836676588,New Pho Bo Ga La,restaurant,vietnamese,45.4102114,-75.70935
way,591917954,New Queen Restaurant,restaurant,chinese,45.2644794,-75.9291733
