OBJECTID,FACILITY_TYPE,LENGTH_M,COORDINATES
55207,"Bike Lane",119,45.386468631688516,-75.76310292743105
55208,"Suggested Route",402,45.388182247604874,-75.62188299381499
55209,"Suggested Route",158,45.40797884694578,-75.63955096629658
55210,"Suggested Route",235,45.40786762199556,-75.7365540878798
55211,"Suggested Route",114,45.40907958065429,-75.73076328435198
55212,"Suggested Route",98,45.36961544985051,-75.65983150911897
55213,"Suggested Route",125,45.40715315755629,-75.64223345610922
55214,"Suggested Route",224,45.35159332882373,-75.72110272632807
55215,"Suggested Route",178,45.427358771059914,-75.6780250032283
55216,"Suggested Route",131,45.35662951803876,-75.7312700329869
55217,"Suggested Route",37,45.374642674019114,-75.66801772694576
55218,"Suggested Route",344,45.406195903423345,-75.72350804455304
55219,"Suggested Route",129,45.404391511980464,-75.6891698269349
55220,"Suggested Route",374,45.341821340100466,-75.7224192397163
55221,"Bike Lane",17,45.42170962903034,-75.68099948233919
55222,"Suggested Route",437,45.40838122286867,-75.65608878179395
55223,"Suggested Route",167,45.382929925167865,-75.67414048492051
55224,"Bike Lane",127,45.38461959681271,-75.76599885785352
55225,"Bike Lane",122,45.3869833450581,-75.76228893430772
55226,"Suggested Route",127,45.35262035121948,-75.72259464296205
55227,"Suggested Route",85,45.460881610610045,-75.60212456531048
55228,"Suggested Route",125,45.38706800737381,-75.63744186124835
55229,"Suggested Route",113,45.340867482078615,-75.77449749895634
55230,"Suggested Route",102,45.35648912088534,-75.7858871809515
55231,"Bike Lane",132,45.39224137472134,-75.69224139596172
55232,"Suggested Route",66,45.31958979040276,-75.82665761717662
55233,"Suggested Route",99,45.26897637196452,-75.75501104618384
55234,"Suggested Route",319,45.47376019167079,-75.47514553406202
55235,"Suggested Route",159,45.32664420387358,-75.78797175300934
55236,"Suggested Route",551,45.2494504481455,-75.58440332722411
55237,"Suggested Route",164,45.33084068884011,-75.75998808745533
55238,"Suggested Route",139,45.44532222414488,-75.58952389771844
55239,"Suggested Route",118,45.467477799225755,-75.50448131144232
55240,"Suggested Route",452,45.33454325016848,-75.78622689774082
55241,"Suggested Route",80,45.31988594276191,-75.89096747836071
55242,"Bike Lane",60,45.36509745478117,-75.73084298737555
55243,"Bike Lane",308,45.335934358212114,-75.81202075988965
55244,"Suggested Route",292,45.325447886735276,-75.80856312819138
55245,"Suggested Route",12,45.325069303649485,-75.80994544317419
55246,"Bike Lane",155,45.39940475530855,-75.67017075152656
55247,"Bike Lane",190,45.34651100747388,-75.75927771769496
55248,"Bike Lane",212,45.35090827618847,-75.76436356471031
55249,"Bike Lane",893,45.352734085039515,-75.76003887370993
55250,"Bike Lane",248,45.37196396666367,-75.7167887675004
55251,"Unknown",13,45.38952453467176,-75.7355565985883
55252,"Unknown",16,45.389593992347244,-75.73561242528996
55253,"Unknown",120,45.38942209425468,-75.73547426170431
55254,"Unknown",24,45.38890348091916,-75.73462559630595
55255,"Unknown",34,45.388793709814195,-75.73435889188798
55256,"Paved Shoulder",290,45.376797034012995,-75.7064692547914
55257,"Paved Shoulder",133,45.37577650891036,-75.7072368310657
55258,"Cycle Track",239,45.373283749266065,-75.70846010112406
55259,"Bike Lane",1210,45.36961329845128,-75.70607181585518
55260,"Cycle Track",94,45.4097931422379,-75.67841351470722
55261,"Cycle Track",158,45.41089180995144,-75.67905102480985
55262,"Cycle Track",211,45.409217581335156,-75.67807176053883
55263,"Cycle Track",134,45.41126439628643,-75.67927026404482
55264,"Cycle Track",198,45.40626150352218,-75.6763523545423
55265,"Cycle Track",196,45.40836091683418,-75.67757551680285
55266,"Bike Lane",318,45.37419005968956,-75.68407230721076
55268,"Bike Lane",95,45.39960315025589,-75.67091743298735
55269,"Bike Lane",186,45.39986733810384,-75.67191391706403
55270,"Bike Lane",122,45.333662065795636,-75.81125725657684
55271,"Bike Lane",77,45.40065939216109,-75.6731796980966
55272,"Paved Shoulder",574,45.34058933126207,-75.84176815880785
55273,"Paved Shoulder",2501,45.33960392652044,-75.84224248275261
55274,"Bike Lane",15,45.40093043126272,-75.6733290259446
55275,"Suggested Route",120,45.29461389306733,-75.86167392988361
55276,"Bike Lane",137,45.39900240123008,-75.66825467646657
55277,"Suggested Route",163,45.332986909667184,-75.74705301121902
55278,"Suggested Route",556,45.2499955575045,-75.59749096075186
55279,"Suggested Route",147,45.438504626068465,-75.52245112863916
55280,"Suggested Route",87,45.326462710914974,-75.81870521734356
55281,"Suggested Route",118,45.47592336741341,-75.53545195257112
55282,"Suggested Route",193,45.27400538583521,-75.73851557277739
55283,"Suggested Route",101,45.2620616810225,-75.91867573033007
55284,"Suggested Route",237,45.263420774485446,-75.76562195081144
55285,"Suggested Route",270,45.32295486944781,-75.81898962845409
55286,"Bike Lane",171,45.439298097966606,-75.6770105914735
55287,"Bike Lane",114,45.43974903681233,-75.67649550377779
55288,"Suggested Route",145,45.36046286548238,-75.6320383555755
55289,"Suggested Route",164,45.48173737897349,-76.2076757048246
55290,"Suggested Route",251,45.33360742503609,-75.79784882028807
55291,"Suggested Route",63,45.35206507339784,-75.92523353161715
55292,"Suggested Route",247,45.32620670194607,-75.77139344864548
55293,"Suggested Route",250,45.467886609231115,-75.47843603150672
55294,"Suggested Route",120,45.28574835395378,-75.88221983683755
55295,"Suggested Route",302,45.474586496174204,-75.47798276856379
55296,"Suggested Route",59,45.461582253224506,-75.4930253751017
55297,"Suggested Route",109,45.332055238169126,-75.74632539290687
55298,"Suggested Route",433,45.33328355907999,-75.7538620389517
55299,"Suggested Route",177,45.48110560137789,-75.46348494443167
55300,"Suggested Route",42,45.28758067760669,-75.87243255437484
55301,"Bike Lane",221,45.430729730862836,-75.66902174788767
55302,"Bike Lane",335,45.43248859426969,-75.6439969577081
55303,"Bike Lane",21,45.432390385409846,-75.64530207776357
55304,"Bike Lane",328,45.43225998970166,-75.64711888628972
55305,"Bike Lane",173,45.432097209607974,-75.64942286646581
55306,"Bike Lane",83,45.43202439247259,-75.65052068320149
55307,"Bike Lane",264,45.431943165102574,-75.65169908690298
55308,"Bike Lane",43,45.431837765590096,-75.65325989713274
55309,"Bike Lane",143,45.431777138165714,-75.6540511341333
55310,"Bike Lane",116,45.43162548642192,-75.65618980363585
55311,"Bike Lane",104,45.431569391362174,-75.65712360956023
55312,"Bike Lane",316,45.43136377330069,-75.65994631021903
55313,"Bike Lane",145,45.43127189175635,-75.66132201899121
55314,"Bike Lane",34,45.431215339931015,-75.6618335664264
55315,"Bike Lane",25,45.431200471167216,-75.66213447689373
55316,"Bike Lane",176,45.43112897042599,-75.66316166448853
55317,"Bike Lane",207,45.43099483726232,-75.66488526651574
55318,"Bike Lane",44,45.43092889079854,-75.6662758136598
55319,"Bike Lane",87,45.43087735291112,-75.66705142446601
55320,"Bike Lane",15,45.43108739064187,-75.66394399020147
55321,"Bike Lane",67,45.43132366127254,-75.66054411837936
55322,"Bike Lane",142,45.33388229607819,-75.81199263094315
55323,"Bike Lane",208,45.33536557361528,-75.81240065472835
55324,"Suggested Route",254,45.281071439073095,-75.84622073756535
55325,"Suggested Route",86,45.2697170642749,-75.7546646333524
55326,"Bike Lane",114,45.23041848778728,-75.68136553773265
55327,"Suggested Route",304,45.328941465061476,-75.77206511539016
55328,"Suggested Route",339,45.31512199940169,-75.89910394479213
55329,"Suggested Route",109,45.2848496015713,-75.8651201035704
55330,"Suggested Route",123,45.27764118029665,-75.85383119548212
55331,"Suggested Route",274,45.272424143664814,-75.71006332620827
55332,"Suggested Route",238,45.49521850353109,-76.10463170041658
55333,"Suggested Route",591,45.47218111301334,-75.47867852003955
55334,"Suggested Route",293,45.18375938702073,-75.83574353548968
55335,"Suggested Route",187,45.334551375487116,-75.74821882593012
55336,"Suggested Route",137,45.270938441457744,-75.7135973820793
55337,"Suggested Route",275,45.480805218774314,-76.02422432848005
55338,"Suggested Route",191,45.33501967528326,-75.74964161450804
55339,"Suggested Route",217,45.19026241041024,-75.84139472016109
55340,"Suggested Route",113,45.270945911461574,-75.715880179981
55341,"Suggested Route",103,45.466736763761894,-75.54197723125164
55342,"Suggested Route",592,45.332927396841136,-75.80141678396782
55343,"Suggested Route",370,45.451852039157295,-75.5237931676562
55344,"Bike Lane",464,45.36961695437844,-75.70187332827078
55345,"Suggested Route",389,45.27144145070843,-75.90766227984388
55346,"Suggested Route",104,45.4722312669726,-76.21333958269096
55347,"Suggested Route",92,45.481013728413366,-75.46850363788795
55348,"Suggested Route",317,45.35017606141527,-75.92896645472916
55349,"Suggested Route",189,45.453741764548546,-75.47300468255163
55350,"Suggested Route",222,45.26651495306408,-75.71402228970027
55351,"Suggested Route",442,45.280155074592365,-75.72290941084097
55352,"Suggested Route",487,45.33402547924523,-75.78978026649214
55353,"Suggested Route",244,45.46369014952193,-75.47594898725212
55354,"Suggested Route",354,45.26067649191422,-75.76750783888463
55355,"Suggested Route",297,45.50109805251936,-76.07835374604261
55356,"Suggested Route",1206,45.50478863847855,-75.35055355379724
55357,"Paved Shoulder",3315,45.1995918985603,-75.55841020616884
55358,"Suggested Route",4254,45.34331191688078,-75.97044369979285
55359,"Suggested Route",233,45.23392276907856,-75.67598331135224
55360,"Suggested Route",249,45.27740788416514,-75.77168695789321
55361,"Suggested Route",77,45.195546423881815,-75.83700638262452
55362,"Bike Lane",238,45.37476292256799,-75.68217530518089
55363,"Bike Lane",266,45.37383185337151,-75.68158865858797
55364,"Suggested Route",116,45.38845826113879,-75.69691132300049
55365,"Suggested Route",56,45.3735427220959,-75.68383146169657
55366,"Suggested Route",111,45.38889965085452,-75.69608343832961
55367,"Suggested Route",168,45.373884584886554,-75.68413924517417
55368,"Suggested Route",63,45.373333117782686,-75.68364788557835
55370,"Bike Lane",111,45.37409233504179,-75.68345935255643
55372,"Bike Lane",123,45.41360320787701,-75.70063241260529
55373,"Bike Lane",118,45.41297423343339,-75.70214353791496
55374,"Bike Lane",122,45.412293458126534,-75.69953317832808
55375,"Bike Lane",120,45.41295423741847,-75.70008599616403
55376,"Bike Lane",124,45.41363865405723,-75.70273382717639
55377,"Bike Lane",123,45.414308505746945,-75.70329935886853
55378,"Bike Lane",123,45.41427577722295,-75.7011916812433
55379,"Bike Lane",114,45.41493672754242,-75.70177008848843
55380,"Bike Lane",113,45.41492400164352,-75.70381454627726
55381,"Bike Lane",117,45.41556649547036,-75.70432936627499
55382,"Bike Lane",108,45.41614591700079,-75.7048323051548
55383,"Bike Lane",112,45.41616764848728,-75.70278769105913
55384,"Cycle Track",136,45.416146058880074,-75.70483243002063
55385,"Bike Lane",140,45.41677415934286,-75.70330301591008
55386,"Cycle Track",110,45.417467768019286,-75.70598927056206
55387,"Bike Lane",111,45.41753451840842,-75.70394396206866
55388,"Bike Lane",111,45.41587802811873,-75.70254900599319
55389,"Cycle Track",116,45.41809243429292,-75.70652994227704
55390,"Bike Lane",115,45.41814093198052,-75.70444654970719
55391,"Cycle Track",114,45.418699095983364,-75.70707087719843
55392,"Cycle Track",119,45.41935066444968,-75.70759842812039
55393,"Unknown",36,45.41995289574484,-75.7061925386496
55394,"Segregated Bike Lane",197,45.41901530699979,-75.70854866063803
55395,"Segregated Bike Lane",161,45.418835638040534,-75.70971417531184
55396,"Segregated Bike Lane",566,45.42045588152022,-75.7124444968201
55397,"Cycle Track",469,45.41380257075326,-75.71322438540366
55398,"Suggested Route",252,45.411460628789044,-75.71175872652546
55399,"Suggested Route",112,45.40747060185994,-75.72172763306726
55401,"Bike Lane",118,45.38670441522737,-75.73950801174036
55402,"Suggested Route",118,45.38670441522737,-75.73950801174036
55403,"Bike Lane",290,45.37633014182365,-75.68363380718122
55404,"Suggested Route",739,45.38167061172757,-75.69704442727446
55405,"Suggested Route",1264,45.38323135156672,-75.69366050144696
55406,"Suggested Route",1287,45.38331527688415,-75.69918879479087
55407,"Suggested Route",384,45.386917262648694,-75.69639870207855
55408,"Suggested Route",172,45.38178434141553,-75.73177197024516
55409,"Suggested Route",667,45.38402898658897,-75.70269349731169
55410,"Bike Lane",116,45.38614934888927,-75.74129050821591
55411,"Suggested Route",743,45.38329628744808,-75.71407265284836
55412,"Suggested Route",535,45.38351938026795,-75.70910791220805
55413,"Suggested Route",116,45.38615759550577,-75.74126439149565
55414,"Suggested Route",1175,45.379501659779784,-75.70589513700175
55415,"Unknown",581,45.38678684015041,-75.71184629879092
55416,"Suggested Route",290,45.38192448966358,-75.73123504180995
55417,"Bike Lane",174,45.39134309796519,-75.75243430155487
55418,"Bike Lane",380,45.39030285156518,-75.75574298629083
55419,"Bike Lane",245,45.389338029117106,-75.75820765890155
55420,"Bike Lane",1807,45.377520862149346,-75.76627852945259
55421,"Paved Shoulder",1881,45.38288339292888,-75.70552906633695
55422,"Path",389,45.39120202931048,-75.74075063061163
55423,"Network Link",16,45.392877140705856,-75.73945076749717
55424,"Suggested Route",174,45.38686192062974,-75.73941715613252
55425,"Path",20,45.38953785048023,-75.73695648282141
55426,"Path",114,45.39069995449672,-75.7400707918928
55427,"Path",256,45.3897648494804,-75.74003739455237
55428,"Path",389,45.38977693656213,-75.73814813383282
55429,"Path",36,45.38960670439596,-75.73692521875458
55431,"Bike Lane",33,45.38610128051082,-75.669701345858
55432,"Bike Lane",268,45.386281846021966,-75.66731067646037
55433,"Bike Lane",103,45.38634712098205,-75.66639024824721
55434,"Bike Lane",27,45.38635434739281,-75.66614750818609
55435,"Bike Lane",122,45.38643639491351,-75.66506083145825
55436,"Bike Lane",121,45.38653652090364,-75.6639866556859
55437,"Bike Lane",143,45.38663513885592,-75.66270815989881
55438,"Cycle Track",263,45.379395040485186,-75.654728490807
55439,"Cycle Track",411,45.37968268679562,-75.65052610363591
55440,"Bike Lane",129,45.38716145671255,-75.6751417300682
55441,"Bike Lane",147,45.40026247905251,-75.6730449813467
55442,"Cycle Track",87,45.402569588638116,-75.67476979160796
55443,"Cycle Track",54,45.40268069093721,-75.67437472961399
55444,"Cycle Track",84,45.4031814672529,-75.67462635670823
55445,"Suggested Route",13,45.40460758317261,-75.67994528689539
55446,"Suggested Route",233,45.40404489898031,-75.67969629006832
55447,"Bike Lane",112,45.40761062839942,-75.68697027501229
55448,"Bike Lane",67,45.40723636055047,-75.6866836100287
55449,"Bike Lane",49,45.406974715362686,-75.6864532667185
55450,"Cycle Track",387,45.37984446582768,-75.64813892598978
55451,"Bike Lane",71,45.40658370060586,-75.68614915285883
55452,"Bike Lane",132,45.405859688319,-75.68557191791515
55453,"Segregated Bike Lane",142,45.41008618036152,-75.68896060481366
55454,"Bike Lane",295,45.41204991246673,-75.67956343732263
55455,"Bike Lane",108,45.413250928012204,-75.67657924832183
55456,"Bike Lane",111,45.41360781064766,-75.67572356618278
55458,"Bike Lane",65,45.41381749391721,-75.67521882348588
55459,"Segregated Bike Lane",38,45.41390428151228,-75.67511019471014
55460,"Segregated Bike Lane",318,45.41442443800845,-75.67386397269627
55461,"Suggested Route",330,45.41606726286029,-75.68091687506231
55463,"Network Link",20,45.416949533143445,-75.68027133941092
55464,"Network Link",34,45.42130849308313,-75.65072108296833
55465,"Cycle Track",489,45.42152667735928,-75.64739548205728
55466,"Bike Lane",113,45.421506254361674,-75.68150078448855
55467,"Bike Lane",177,45.421415639870446,-75.68205948718794
55468,"Bike Lane",119,45.42229302717644,-75.68274292904935
55469,"Bike Lane",334,45.42269660247402,-75.6887059315323
55470,"Suggested Route",108,45.41490726898335,-75.70786795414665
55471,"Bike Lane",123,45.42269093111366,-75.68194284094828
55472,"Bike Lane",156,45.42329802005007,-75.68246913961875
55474,"Unknown",37,45.42332861857905,-75.69475807114594
55475,"Suggested Route",149,45.42332861857905,-75.69475807114594
55476,"Bike Lane",105,45.414885489087084,-75.70603822335515
55477,"Bike Lane",99,45.41435250802296,-75.7055796046565
55478,"Bike Lane",67,45.41406627285294,-75.70536502498291
55479,"Bike Lane",68,45.41360933859848,-75.70498289244082
55480,"Bike Lane",123,45.41293958645009,-75.70443013748695
55481,"Bike Lane",123,45.41227865879155,-75.70385170508897
55482,"Bike Lane",122,45.41160898860933,-75.70331175022957
55483,"Bike Lane",119,45.41095740018234,-75.70278432956334
55484,"Bike Lane",122,45.41060434957264,-75.70248268068082
55485,"Bike Lane",121,45.40963587669338,-75.70167867143354
55486,"Bike Lane",115,45.409002456099145,-75.70117658235999
55487,"Bike Lane",111,45.408404943294585,-75.70066122247476
55488,"Segregated Bike Lane",111,45.40717408208623,-75.69965657720371
55489,"Segregated Bike Lane",113,45.406567475695944,-75.69912860317525
55490,"Segregated Bike Lane",187,45.40581635552568,-75.69852603663885
