COURT_TYPE,SPORT_TYPE,NAME,PARK_NAME,ADDRESS,LATITUDE,LONGITUDE,FIELD_SIZE,LIGHTS,ACCESSIBLE,WARD
"Sports Field","soccer","Sports Field","Hayward Park","79 McCurdy Drive, Kanata","45.30312455711051","-75.90281047629941","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Hayward Park","79 McCurdy Drive, Kanata","45.303080538385416","-75.90310266053208","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Osgoode Community Centre","5660 Osgoode Main Street, Osgoode","45.1466923562823","-75.60256309049282","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","McKinley Park","11 McKinley Drive, Kanata","45.35110135724186","-75.92354634639322","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Nanaimo Park","48 Nanaimo Drive, Nepean","45.34271413007201","-75.79893710769521","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - East Mini 1","Munster North Park","2778 Munster Road, Goulbourn","45.16808500124019","-75.94560966147398","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Brucelands Park","2960 Baseline Road, Nepean","45.334227226970384","-75.80206215073594","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South","Munster North Park","2778 Munster Road, Goulbourn","45.16727679523705","-75.94590787160557","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - East Mini 2","Munster North Park","2778 Munster Road, Goulbourn","45.16777212666032","-75.94524392677909","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Munster North Park","2778 Munster Road, Goulbourn","45.16762291422883","-75.9463224737536","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Carrol Homestead Community Park / Corkery Community Centre","3447 Old Almonte Road, West Carleton","45.260387741905426","-76.06144656396165","mini","no/non","no/non",""
"Sports Field","rugby","Rowan's Pitch","Ken Ross Park","600 Longfields Drive, Nepean","45.28310261436667","-75.74388799404646","full","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate 3","Lynda Lane Park","580 Smyth Road, Ottawa","45.39818522540974","-75.64422948751769","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Provence Park","2095 Provence Avenue, Cumberland","45.46164252161913","-75.45635636349455","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Walden Park","130 Walden Drive, Kanata","45.327500640991126","-75.92082480052699","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Trappers Park","3580 Trapper's Road, Gloucester","45.34627695924342","-75.64487358227136","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Hibiscus Park","990 Cobble Hill Drive, Nepean","45.271593490550416","-75.78013438783832","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field #3","Hornets Nest Park","1660 Bearbrook Road, Gloucester","45.444392955800154","-75.57783401312835","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South 1","Kinburn Community Centre","3045 Kinburn Side Road, West Carleton","45.3929705192497","-76.18836360157404","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Berry Glen Park","36 Berry Glen Street, Nepean","45.267532835374276","-75.71306346928851","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Spratt Park","4191 Spratt Road, Gloucester","45.28006814300482","-75.6851772790277","full","no/non","no/non",""
"Sports Field","soccer","Sports Field #4 - East Mini 1","Richmond Lions Community Park","3302 Huntley Road, Goulbourn","45.19942758407574","-75.84303055139517","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field #4 - East","Richmond Lions Community Park","3302 Huntley Road, Goulbourn","45.199267358244086","-75.8428406717986","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Kinburn Community Centre","3045 Kinburn Side Road, West Carleton","45.39412268097891","-76.18906166800828","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Kinburn Community Centre","3045 Kinburn Side Road, West Carleton","45.393958890109985","-76.18803303232926","mini","no/non","no/non",""
"Sports Field","ultimate","Sports Field 04 - Centre","Ben Franklin Park East","180 Knoxdale Road, Nepean","45.32478299967124","-75.77005249209837","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate East","Larkin Park","76 Larkin Drive, Nepean","45.28221589131091","-75.76122665402637","int","no/non","no/non",""
"Sports Field","general open field","General Open Field","Marathon Park","210 Linda Loop, West Carleton","45.360538858279","-76.12090077591355","mini","no/non","no/non",""
"Sports Field","football","Bob Stephen Football Field","Ken Ross Park","600 Longfields Drive, Nepean","45.282409880347934","-75.74110347178723","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Osgoode Community Centre","5660 Osgoode Main Street, Osgoode","45.14689885114699","-75.60267853658324","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Hayward Park","79 McCurdy Drive, Kanata","45.30317521701761","-75.90251034826466","mini","no/non","no/non",""
"Sports Field","football","Sports Field - Multi-use","McGibbon Park","62 McGibbon Drive, Kanata","45.3093286465333","-75.90320063708518","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - West","Andy Shields Park","1448 Meadow Drive","45.256482762823545","-75.56654237056834","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South","Meadowbreeze Park","98 Meadowbreeze Drive, Kanata","45.27359948656186","-75.85434162361646","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Munster North Park","2778 Munster Road, Goulbourn","45.16745147731085","-75.94611750695185","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Marcel Lalande Park","2157 Northlands Drive, Cumberland","45.47095352399893","-75.47371517627953","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Ken Steele Park","1195 Ogilvie Road, Gloucester","45.429645750902246","-75.63144359360228","mini","no/non","no/non",""
"Sports Field","football","Sports Field - Football","Ken Steele Park","1195 Ogilvie Road, Gloucester","45.42932693334699","-75.63069898455487","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Mini","Carrol Homestead Community Park / Corkery Community Centre","3447 Old Almonte Road, West Carleton","45.25962291677638","-76.06321330937703","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Carrol Homestead Community Park / Corkery Community Centre","3447 Old Almonte Road, West Carleton","45.259848120902404","-76.06079266409668","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South","Marlborough Park","6836 Malakoff Road, Rideau","45.09035580977544","-75.75608230243151","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - West","Plouffe Park","930 Somerset Street West, Ottawa","45.40701212458437","-75.71452087714086","mini","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Multi-use","Kinsella Park","1600 Prestwick Drive, Cumberland","45.468691141807504","-75.49815399360264","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Stonecrest Park","220 Stoneway Drive","45.28701798997314","-75.71575811959515","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Bracken Field","5469 Riverside Crescent, Rideau","45.23098671230048","-75.68195549821064","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Main","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.37028726112635","-75.69228516996719","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - East Mini 2","CARDELREC Recreation Complex (Goulbourn)","1500 Shea Road, Goulbourn","45.262063531111394","-75.90570698793184","mini","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - East","CARDELREC Recreation Complex (Goulbourn)","1500 Shea Road, Goulbourn","45.262234091219085","-75.90591265811445","full","yes/oui","no/non",""
"Sports Field","football","Ed Laverty Field East","McCarthy Park","3320 Paul Anka Drive","45.3517613622541","-75.67464032461258","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Marlborough Park","6836 Malakoff Road, Rideau","45.09068865150011","-75.7564704833304","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field 3 - Mini South","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.457893395344534","-75.58515065637022","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field 6 - Potvin North West","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45841891951893","-75.58837663411626","full","no/non","no/non",""
"Sports Field","ultimate","Sports Field 8 - Ultimate","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45712017544696","-75.58911168958065","full","no/non","no/non",""
"Sports Field","soccer","Sports Field 9 - Intermediate","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45579805445998","-75.58955198354579","int","no/non","no/non",""
"Sports Field","soccer","Sports Field 4 - Potvin North East","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45881953337619","-75.58690416600818","full","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate 2","Lynda Lane Park","580 Smyth Road, Ottawa","45.39813352579913","-75.64490406300727","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Provence Park","2095 Provence Avenue, Cumberland","45.4611659928977","-75.45517154133034","full","no/non","no/non",""
"Sports Field","soccer","Sports Field 7 - Potvin South West","Shefford Sports Park","815 Shefford Road / 845 Shefford Road / 750 Green Creek Drive","45.45743898720306","-75.58786718065402","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West 2","Trend-Arlington Park","50 Bellman Drive, Nepean","45.32646039934958","-75.78364053844336","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field #3 - West","Richmond Lions Community Park","3302 Huntley Road, Goulbourn","45.19882208979209","-75.8435156245806","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Tauvette Park","2436 Innes Road, Gloucester","45.42653488945434","-75.57403626219553","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Centre","Andy Shields Park","1448 Meadow Drive","45.25883103285237","-75.56052326470264","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Andy Shields Park","1448 Meadow Drive","45.25997552452005","-75.5576876777111","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field #6","Hornets Nest Park","1660 Bearbrook Road, Gloucester","45.443010014994066","-75.57743977758446","mini","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate","Nepean Creek Park / Charmaine Hooper Fields","15 Colonnade Road North","45.34344529035618","-75.72044122851241","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Vernon Recreation Centre","7950 Lawrence Street, Osgoode","45.162701160034494","-75.45325796268853","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Meadowbreeze Park","98 Meadowbreeze Drive, Kanata","45.27393003359667","-75.85511368338234","mini","no/non","no/non",""
"Sports Field","football","Sports Field - Football 1","Orlando Park Annex","2347 Orlando Avenue, Ottawa","45.38155257550412","-75.65725554153273","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Mulligan Park","70 Mountshannon Drive, Nepean","45.29205734272399","-75.73627816854363","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Bairds Park","2388 Fitzroy Street, West Carleton","45.47119333499565","-76.21452765406156","mini","no/non","no/non",""
"Sports Field","football","Sports Field - Multi-use","Bilberry Park","6600 Bilberry Drive, Gloucester","45.478504907787055","-75.53206938948792","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Centre East","Centrepointe Park","260 Centrepointe Drive","45.3417638065411","-75.76675952967653","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East 2","Clarence Maheral Park","183 Old Colony Road / 170 Castlefrank Road, Kanata","45.289194240874735","-75.87808230443673","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Rabbi Bulka Kindness Park","2330 Virginia Drive, Ottawa","45.3858928552359","-75.64712625067843","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Nepean Creek Park / Charmaine Hooper Fields","15 Colonnade Road North","45.34619213673216","-75.71346841903882","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - East","Raoul Wallenberg Park","397 Viewmount Drive, Nepean","45.35124224691791","-75.71290880814269","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Alfred Taylor Recreation Facility - North Gower","2300 Community Way, Rideau","45.1302758726677","-75.712125987458","full","no/non","no/non",""
"Sports Field","cricket","Sports Field - Cricket","François Dupuis Recreation Centre","2263 Portobello Boulevard, Cumberland","45.453544855387904","-75.46198044150225","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Alexander Park","960 Silver Street, Ottawa","45.37992680358219","-75.73209242805311","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Alexander Grove Park","10 Warner Colpitts Lane, Goulbourn","45.25888645581661","-75.92701805379366","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Kinburn Community Centre","3045 Kinburn Side Road, West Carleton","45.394078372765506","-76.18787596010522","int","no/non","no/non",""
"Sports Field","soccer","Sports Field","La Verendrye Park","625 La Verendrye Drive, Gloucester","45.45537488168392","-75.6038806647914","int","no/non","no/non",""
"Sports Field","general open field","John Smith Field","Raven Park","1500 Larose Avenue, Ottawa","45.37624598654244","-75.74116108164472","int","yes/oui","no/non",""
"Sports Field","general open field","General Open Field","Mark Yakabuski Park","315 Haliburton Heights","45.26851581664986","-75.88362359011461","int","no/non","no/non",""
"Sports Field","soccer","Sports Field","Marsha Park","855 A Lawnsberry Drive, Cumberland","45.485470187862624","-75.51159123616762","full","no/non","no/non",""
"Sports Field","soccer","Kristina Kiss Field","Kristina Kiss Park","100 Akerson Road, Kanata","45.281958624994125","-75.87408470979425","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate North","Sawmill Creek Pool Park","3380 D'Aoust Avenue, Gloucester","45.35117035581616","-75.63491839749551","int","no/non","no/non",""
"Sports Field","soccer","Sports Field","Insmill Park","67 Insmill Crescent, Kanata","45.31078091005452","-75.92846260226271","full","no/non","no/non",""
"Tennis Court","tennis","27001","Celebration Park","200 Central Park Drive, Ottawa","45.367676412701016","-75.73442735878399","Public Courts","no/non","no/non",""
"Tennis Court","tennis","36409","Provence Park","2095 Provence Avenue, Cumberland","45.46152479486719","-75.4571349989283","Public Courts","no/non","no/non",""
"Tennis Court","tennis","53507","Diamond Jubilee Park","2810 Findlay Creek Drive / 4008 Kelly Farm Drive, Gloucester","45.320027428072585","-75.61038726031063","Public Courts","unknown","no/non",""
"Tennis Court","tennis","35117","Crownridge Park","290 Meadowbreeze Drive","45.27379636812104","-75.8464360969766","Public Courts","yes/oui","yes/oui",""
"Tennis Court","tennis","27027","Steve MacLean Park","1190 Deer Park Road, Nepean","45.3618383972568","-75.71882305097031","Membership Clubs","no/non","no/non",""
"Tennis Court","tennis","3792","Westboro Kiwanis Park","411 Dovercourt Avenue, Ottawa","45.38402961815296","-75.75343550897333","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27007","Queenswood Heights Centennial Park and Community Centre","1485 Duford Drive, Cumberland","45.47129521259402","-75.5076574856907","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","3735","Princess Margriet Park","265 Fairmont Avenue","45.39809297574081","-75.7187955032338","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27030","Gardenway Park","2001 Gardenway Drive, Cumberland","45.46625548557727","-75.48370424730452","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27003","Racette Park","1410 Henri Lauzon Street, Gloucester","45.46255345971392","-75.5364315617952","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27043","Kemp Park","11 Robert Kemp Street, Gloucester","45.33652773890009","-75.60661819258486","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27026","Trend-Arlington Park","50 Bellman Drive, Nepean","45.32725017302486","-75.78337854568908","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27038","Huntley Community Centre","108 Juanita Avenue, West Carleton","45.35047643450541","-76.03754692804849","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27028","General Burns Park","107 Chesterton Drive, Nepean","45.35174136982908","-75.71893771642476","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27006","Longleaf Park","5831 Gladewoods Place, Gloucester","45.440033335948975","-75.53303333389006","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27042","Metcalfe Community Centre","2785 8th Line Road","45.23053398147684","-75.46820214890556","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27012","Valin Park and South Fallingbrook Community Centre","998 Valin Street, Cumberland","45.471342114239064","-75.46278920912559","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3773","Owl Park","215 Owl Drive, Ottawa","45.35468794628986","-75.66378569626863","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27061","Alfred Taylor Recreation Facility - North Gower","2300 Community Way, Rideau","45.13103468298991","-75.71120040561007","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27019","Four Seasons Park","4386 Spratt Road, Gloucester","45.27583379147741","-75.69012027864149","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3204","Glebe Community Centre and St James Tennis Courts","690 Lyon Street South, Ottawa","45.402017543523904","-75.69184270477399","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27024","Harkness Park","6020 Piperville Road, Gloucester","45.36513938231518","-75.46345826177277","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27039","Harold Barnhart Park","5650 Scobie Crescent, Osgoode","45.230422005294415","-75.64200424287964","Public Courts","no/non","no/non",""
"Tennis Court","tennis","57567","Slate Park","13 Slate Street, Goulbourn","45.323760849095564","-75.58293648616298","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3747","Jack Purcell Park","320 Jack Purcell Lane, Ottawa","45.41480594595153","-75.68960243940607","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3758","Lindenlea Park","15 Rockcliffe Way, Ottawa","45.44422083179171","-75.67571193299986","Membership Clubs","no/non","no/non",""
"Tennis Court","tennis","7103","Tanglewood Park","30 Woodfield Drive, Nepean","45.33683412329096","-75.72955456610289","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27062","Alexander Grove Park","10 Warner Colpitts Lane, Goulbourn","45.26016823390721","-75.92493190249756","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","53541","Coyote Trail Park","1829 Trim Road","45.47868551362886","-75.45446714177335","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27054","Fisher Park","250 Holland Avenue, Ottawa","45.39756423717916","-75.73133471348399","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27052","Yves Chénier Park","3585 Sarsfield Road, Cumberland","45.44075504505418","-75.34284238934723","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","35821","Greely Village Park","7292 Parkway Road","45.26645868464944","-75.55075875543069","Public Courts","yes/oui","yes/oui",""
"Tennis Court","tennis","27029","Greenlawn Park","1145 Greenlawn Crescent, Ottawa","45.36724068252579","-75.74563929652379","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3720","Canterbury Park","2185 Arch Street, Ottawa","45.38955401845541","-75.62950388746043","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3786","Sheffield Glen Park","2320 Southvale Crescent, Ottawa","45.39871393356063","-75.61399769004882","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27056","Grenfell Glen Park","53 Avonlea Road, Nepean","45.31499058635176","-75.73058167554424","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27058","Craig Henry Park","135 Craig Henry Drive, Nepean","45.333631764764704","-75.77425040835426","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27059","Bob Mitchell Park","58 Fieldrow Street, Nepean","45.34460446946924","-75.73828715455683","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","35589","","","45.45240502508322","-75.67284849913281","Private Clubs","no/non","no/non",""
"Tennis Court","tennis","3708","Bordeleau Park","349 Bruyère Street, Ottawa","45.43598559012142","-75.68733147052004","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27004","St. François Park","1855 Simard Drive, Gloucester","45.45242664871633","-75.51863874235374","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3751","Kaladar Park","2554 Kaladar Avenue, Ottawa","45.37240286499074","-75.67258409440197","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27044","Davidson Park","5 Ryerson Avenue, Nepean","45.265769327870224","-75.71504687757061","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27046","Trappers Park","3580 Trapper's Road, Gloucester","45.346926882974046","-75.64490410792303","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3794","Windsor Park Ottawa","1B Windsor Avenue, Ottawa","45.394135723820554","-75.6756818960317","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27035","Carson Grove Park","1423 Matheson Road, Gloucester","45.43731649727108","-75.62158078168879","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27014","Beaton Park","70 Castlefrank Road, Kanata","45.29499853252999","-75.8843140963274","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","3776","R. George Pushman Park","1270 Pebble Road, Ottawa","45.360058438427146","-75.64696518544292","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3166","Playfair Park","1801 Playfair Drive, Ottawa","45.39154426162622","-75.64481546576405","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27064","Riverain Park","400 North River Road, Vanier","45.42846543456773","-75.668747895575","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3788","St. Germain Park","86 A Templeton Street, Ottawa","45.420988375594256","-75.67577721446986","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","27020","Lynwood Park","7 Sycamore Drive, Nepean","45.319702069568","-75.82136836283487","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","7428","Elmridge Park","1841 Elmridge Drive, Gloucester","45.44332184307021","-75.60400692480121","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27005","Chapel Hill Park","1556 Forest Valley Drive, Gloucester","45.45085127155203","-75.53799383987212","Public Courts","no/non","no/non",""
"Tennis Court","tennis","35118","Mancini Park","110 Mancini Way","45.27085723291911","-75.73328038893091","Public Courts","unknown","no/non",""
"Tennis Court","tennis","27047","Russell Boyd Park","1735 St. Bernard Street, Gloucester","45.35218418754242","-75.62568223864614","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27008","Pierre Rocque Park","1257 Joseph-Drouin Avenue, Gloucester","45.4745332009991","-75.5259392168188","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","3712","Britannia Park","2805 Carling Avenue","45.36266438900358","-75.79867660883924","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27016","Centennial Park","5572 Doctor Leach Drive, Rideau","45.22106986834058","-75.68675978177491","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","27023","Corkstown Park","61 Corkstown Road, Nepean","45.345666824016746","-75.82784902938174","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","35587","","","45.4558190504415","-75.6770325031799","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","36405","","","45.38856041688203","-75.68609845733411","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","3703","Arnott Park","691 Hartman Crescent, Ottawa","45.36176320465025","-75.68141542477362","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27017","Birdland Park","3 Whippoorwill Drive, Gloucester","45.452113771317556","-75.61497764422599","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27010","Bilberry Park","6600 Bilberry Drive, Gloucester","45.479098619947486","-75.53111186265015","Public Courts","no/non","no/non",""
"Tennis Court","tennis","36401","","","45.37196423865385","-75.8024688090819","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","36399","","","45.38818231069353","-75.69502226207773","Private Clubs","yes/oui","no/non",""
"Tennis Court","tennis","7081","Larkin Park","76 Larkin Drive, Nepean","45.282799977631704","-75.76183049527215","Membership Clubs","yes/oui","no/non",""
"Tennis Court","tennis","3707","Bingham Park","145 Cathcart Street, Ottawa","45.43379216563284","-75.69592157718677","Public Courts","no/non","no/non",""
"Tennis Court","tennis","52913","Patrick Dugas Park","550 Compass Street","45.43652453618384","-75.50951138026502","Public Courts","no/non","yes/oui",""
"Tennis Court","tennis","36408","","","45.38440770606109","-75.66529151792489","School Board Sites","no/non","no/non",""
"Tennis Court","tennis","27066","Dogwood Park and Munster Hamlet Community Centre","2890 Munster Road, Goulbourn","45.16300128055398","-75.93955182294818","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3724","Cecil Morrison Park","1332 Avenue N, Ottawa","45.41741593471985","-75.64536120397726","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27041","Osgoode Community Centre","5660 Osgoode Main Street, Osgoode","45.14720024411306","-75.60190837495756","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","36406","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.334741532996844","-75.74374995263169","Practice Ball Wall","no/non","no/non",""
"Tennis Court","tennis","27037","March Central Community Centre and Park","630 Cameron Harvey Drive, Kanata","45.37609539280129","-75.95497381857325","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3798","Kilreen Park","1250 Southwood Drive, Ottawa","45.34688559475708","-75.78399252532115","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3737","Frank Ryan Park","950 Alpine Avenue, Ottawa","45.35671845383556","-75.78642014691799","Public Courts","no/non","no/non",""
"Tennis Court","tennis","36403","Walden Park","130 Walden Drive, Kanata","45.3281936010356","-75.9222090855152","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3799","Morrison Park","1095 Morrison Drive, Ottawa","45.34497968684718","-75.79528060336611","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27048","Sieveright Park","2999 Sable Ridge Drive, Gloucester","45.355632603909676","-75.63611201775963","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","7599","Richmond Lions Community Park","3302 Huntley Road, Goulbourn","45.19677288025352","-75.8429055993324","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3769","Navaho Park","2031 Navaho Drive, Ottawa","45.360984527671626","-75.75744204814112","Public Courts","no/non","no/non",""
"Tennis Court","tennis","35617","Summerhill Park","560 Summerhill Street","45.26811064563687","-75.695518592052","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27067","Beaverbrook Pool Park","1002 Beaverbrook Road, Kanata","45.32848596394505","-75.90230466101406","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27053","Wilfred Murray Park / R.J. Kennedy Community Hall and Arena","1115 Dunning Road, Cumberland","45.51447588174317","-75.40295109944208","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3748","Judge Park","837 Grenon Avenue, Ottawa","45.356131724082374","-75.79833131980023","Public Courts","no/non","no/non",""
"Tennis Court","tennis","3736","Rabbi Bulka Kindness Park","2330 Virginia Drive, Ottawa","45.38501177305321","-75.64711028222592","Public Courts","no/non","no/non",""
"Tennis Court","tennis","53011","Rouncey Park","590 Rouncey Road","45.27678371531436","-75.88167155908705","Public Courts","yes/oui","unknown",""
"Tennis Court","tennis","52347","Devonian Park","171 Escarpment Crescent","45.32089884912713","-75.94008627921973","Public Courts","no/non","yes/oui",""
"Tennis Court","tennis","36410","","","45.37712181020145","-75.65875045853976","School Board Sites","no/non","no/non",""
"Tennis Court","tennis","36407","","","45.43554588758644","-75.64117511224545","School Board Sites","no/non","no/non",""
"Tennis Court","tennis","3744","Ruth Wildgen Park","1099 Grenon Avenue, Ottawa","45.350531326660885","-75.79585518378813","Public Courts","no/non","no/non",""
"Tennis Court","tennis","27051","Woodburn Park","1819 Stonehenge Crescent, Gloucester","45.41965307192141","-75.60348554710188","Public Courts","yes/oui","no/non",""
"Tennis Court","tennis","3756","Lincoln Heights Park","265 Britannia Road, Ottawa","45.367669573932346","-75.79263882879542","Public Courts","no/non","no/non",""
