way_id,name,ref,type,lat,lng
86251766,"Airport Parkway Private","79",trunk,45.3239106,-75.6618327
86251766,"Airport Parkway Private","79",trunk,45.323858,-75.6619641
86251766,"Airport Parkway Private","79",trunk,45.3238077,-75.6621038
86251766,"Airport Parkway Private","79",trunk,45.3237899,-75.6621687
86251766,"Airport Parkway Private","79",trunk,45.3237672,-75.6622516
86251766,"Airport Parkway Private","79",trunk,45.3237256,-75.662415
86251766,"Airport Parkway Private","79",trunk,45.3236927,-75.6625728
86251766,"Airport Parkway Private","79",trunk,45.3236591,-75.6628032
86251766,"Airport Parkway Private","79",trunk,45.3236404,-75.662978
86251766,"Airport Parkway Private","79",trunk,45.3236317,-75.6631251
86251766,"Airport Parkway Private","79",trunk,45.3236238,-75.6632745
86251766,"Airport Parkway Private","79",trunk,45.3236227,-75.6634262
86251766,"Airport Parkway Private","79",trunk,45.323625,-75.6635742
86251766,"Airport Parkway Private","79",trunk,45.3236326,-75.6637331
86251766,"Airport Parkway Private","79",trunk,45.3236499,-75.663917
86355618,"Highway 417","417",motorway,45.4200308,-76.3500053
86355618,"Highway 417","417",motorway,45.4198187,-76.3464424
86355633,"Highway 417","417",motorway,45.4196633,-76.3437349
86355633,"Highway 417","417",motorway,45.4196371,-76.3432615
86355638,"Highway 417","417",motorway,45.4197607,-76.345431
86355638,"Highway 417","417",motorway,45.4196633,-76.3437349
87458684,"Regional Road 174","174",primary,45.5190703,-75.3768747
87458684,"Regional Road 174","174",primary,45.5190682,-75.376813
87458684,"Regional Road 174","174",primary,45.519,-75.3752248
87458684,"Regional Road 174","174",primary,45.5189857,-75.3745415
87458801,"Regional Road 174","174",primary,45.5194933,-75.3833049
87458801,"Regional Road 174","174",primary,45.5193046,-75.3805821
87458801,"Regional Road 174","174",primary,45.5191747,-75.3786171
87458808,"Regional Road 174","174",primary,45.5189857,-75.3745415
87458808,"Regional Road 174","174",primary,45.5189744,-75.3735357
87458808,"Regional Road 174","174",primary,45.518984,-75.3717819
87458808,"Regional Road 174","174",primary,45.5190114,-75.3709109
87458808,"Regional Road 174","174",primary,45.5191261,-75.3688606
87458808,"Regional Road 174","174",primary,45.5192622,-75.3671554
87458808,"Regional Road 174","174",primary,45.5193363,-75.3664627
87458808,"Regional Road 174","174",primary,45.5194877,-75.3653972
87458808,"Regional Road 174","174",primary,45.5197876,-75.3629847
87458808,"Regional Road 174","174",primary,45.5205238,-75.3574016
87458808,"Regional Road 174","174",primary,45.5208392,-75.3547582
87458808,"Regional Road 174","174",primary,45.520848,-75.3547324
87458808,"Regional Road 174","174",primary,45.5208476,-75.3546941
87458808,"Regional Road 174","174",primary,45.5214511,-75.3502783
87458808,"Regional Road 174","174",primary,45.5217711,-75.3480956
87463817,"Regional Road 174","174",primary,45.5170658,-75.4236362
87463817,"Regional Road 174","174",primary,45.5171052,-75.4232237
87463817,"Regional Road 174","174",primary,45.5171795,-75.4225183
87463817,"Regional Road 174","174",primary,45.5171881,-75.4224797
87463817,"Regional Road 174","174",primary,45.5171879,-75.4224541
87463817,"Regional Road 174","174",primary,45.5179582,-75.4144778
87463817,"Regional Road 174","174",primary,45.5180702,-75.4134424
87463884,"Regional Road 174","174",primary,45.5197436,-75.3866849
87463884,"Regional Road 174","174",primary,45.5195244,-75.3837267
87463884,"Regional Road 174","174",primary,45.5194933,-75.3833049
87473615,"Regional Road 174","174",primary,45.5124989,-75.4617933
87473615,"Regional Road 174","174",primary,45.5129432,-75.4613436
87473615,"Regional Road 174","174",primary,45.5132598,-75.4609621
87473615,"Regional Road 174","174",primary,45.5135675,-75.4605293
87473615,"Regional Road 174","174",primary,45.5138304,-75.4600705
87473615,"Regional Road 174","174",primary,45.514103,-75.4594455
87473615,"Regional Road 174","174",primary,45.5143857,-75.4585388
87473615,"Regional Road 174","174",primary,45.5144682,-75.4581554
87473615,"Regional Road 174","174",primary,45.5144975,-75.4579494
87473615,"Regional Road 174","174",primary,45.5145793,-75.4573753
87473615,"Regional Road 174","174",primary,45.5145989,-75.4569786
87473615,"Regional Road 174","174",primary,45.5146029,-75.4559928
87473615,"Regional Road 174","174",primary,45.5145285,-75.4543151
87473615,"Regional Road 174","174",primary,45.5145489,-75.4537263
87473615,"Regional Road 174","174",primary,45.5146339,-75.4527283
87473615,"Regional Road 174","174",primary,45.5146604,-75.4525453
87473615,"Regional Road 174","174",primary,45.5147171,-75.4521529
87473615,"Regional Road 174","174",primary,45.5148547,-75.4515138
87473615,"Regional Road 174","174",primary,45.5152415,-75.450407
87473615,"Regional Road 174","174",primary,45.5157469,-75.4489604
87473615,"Regional Road 174","174",primary,45.5159291,-75.4483985
87473615,"Regional Road 174","174",primary,45.5160251,-75.4480429
87473615,"Regional Road 174","174",primary,45.5161118,-75.4477214
87473615,"Regional Road 174","174",primary,45.5163138,-75.4466987
87473615,"Regional Road 174","174",primary,45.5164061,-75.4461105
87473615,"Regional Road 174","174",primary,45.5164804,-75.4455221
87473615,"Regional Road 174","174",primary,45.5165293,-75.4445239
87473615,"Regional Road 174","174",primary,45.5165208,-75.4420784
87473615,"Regional Road 174","174",primary,45.5164898,-75.4387273
87473615,"Regional Road 174","174",primary,45.5164234,-75.4315415
87478586,"Highway 417","417",motorway,45.3638111,-75.5019095
87478586,"Highway 417","417",motorway,45.3635594,-75.5
87478586,"Highway 417","417",motorway,45.3635583,-75.4999914
87478586,"Highway 417","417",motorway,45.3626131,-75.4926878
87478586,"Highway 417","417",motorway,45.362285,-75.4897187
87478586,"Highway 417","417",motorway,45.362137,-75.4882142
87478586,"Highway 417","417",motorway,45.3617807,-75.4853334
87478619,"Highway 417","417",motorway,45.3617807,-75.4853334
87478619,"Highway 417","417",motorway,45.3616076,-75.483969
87478641,"Highway 417","417",motorway,45.3629436,-75.4867314
87478641,"Highway 417","417",motorway,45.3631493,-75.4885401
87478641,"Highway 417","417",motorway,45.3633475,-75.4901994
87478641,"Highway 417","417",motorway,45.3635075,-75.4917993
87478641,"Highway 417","417",motorway,45.3636737,-75.4934071
87478641,"Highway 417","417",motorway,45.3642058,-75.4992907
87478641,"Highway 417","417",motorway,45.3642697,-75.5
87478641,"Highway 417","417",motorway,45.3643299,-75.5005861
87478641,"Highway 417","417",motorway,45.364442,-75.5017235
87478662,"Highway 417","417",motorway,45.3627694,-75.4851144
87478662,"Highway 417","417",motorway,45.3629436,-75.4867314
87478744,"Highway 417","417",motorway,45.3365149,-75.3453815
87478744,"Highway 417","417",motorway,45.3364965,-75.3460374
87478744,"Highway 417","417",motorway,45.3363546,-75.3505555
87478744,"Highway 417","417",motorway,45.3363315,-75.3522017
87478744,"Highway 417","417",motorway,45.3363588,-75.3550225
87478744,"Highway 417","417",motorway,45.336434,-75.3568991
87478744,"Highway 417","417",motorway,45.3365367,-75.3585844
87478744,"Highway 417","417",motorway,45.336693,-75.3603977
87478744,"Highway 417","417",motorway,45.3369468,-75.3626966
87478744,"Highway 417","417",motorway,45.3371488,-75.3642678
87478744,"Highway 417","417",motorway,45.3373779,-75.3658263
87478744,"Highway 417","417",motorway,45.3376429,-75.3673851
87478744,"Highway 417","417",motorway,45.3378642,-75.3685353
87478744,"Highway 417","417",motorway,45.3381833,-75.3700689
87478744,"Highway 417","417",motorway,45.3392656,-75.3749516
87478744,"Highway 417","417",motorway,45.3392943,-75.375089
87478744,"Highway 417","417",motorway,45.3398681,-75.3778401
87478744,"Highway 417","417",motorway,45.3402218,-75.379757
87478744,"Highway 417","417",motorway,45.3406985,-75.382581
87478744,"Highway 417","417",motorway,45.3420729,-75.3908064
87479371,"Highway 417","417",motorway,45.3502848,-75.4521377
87479371,"Highway 417","417",motorway,45.3499596,-75.4490925
87479371,"Highway 417","417",motorway,45.3495925,-75.4460541
87479390,"Highway 417","417",motorway,45.3495925,-75.4460541
87479390,"Highway 417","417",motorway,45.3493524,-75.4437998
87479843,"Highway 417","417",motorway,45.3616076,-75.483969
87479843,"Highway 417","417",motorway,45.3613957,-75.4824244
87479843,"Highway 417","417",motorway,45.3612013,-75.4812878
87479843,"Highway 417","417",motorway,45.3609399,-75.4801309
87479843,"Highway 417","417",motorway,45.3606177,-75.4789335
87479843,"Highway 417","417",motorway,45.3602675,-75.4778235
87479843,"Highway 417","417",motorway,45.3597859,-75.4766184
87479843,"Highway 417","417",motorway,45.3596075,-75.4762211
87479843,"Highway 417","417",motorway,45.35942,-75.4758237
87479843,"Highway 417","417",motorway,45.35917,-75.4753492
87479843,"Highway 417","417",motorway,45.3538699,-75.4660111
87479843,"Highway 417","417",motorway,45.3533607,-75.4650494
87479843,"Highway 417","417",motorway,45.3528965,-75.4640754
87479843,"Highway 417","417",motorway,45.3526022,-75.4633836
87479843,"Highway 417","417",motorway,45.3523971,-75.4628841
87479843,"Highway 417","417",motorway,45.3520234,-75.4618087
87479843,"Highway 417","417",motorway,45.3516767,-75.460708
87479843,"Highway 417","417",motorway,45.3512515,-75.4589684
87479843,"Highway 417","417",motorway,45.3510835,-75.4582011
87479843,"Highway 417","417",motorway,45.35089,-75.4570506
87479843,"Highway 417","417",motorway,45.350776,-75.4562709
87479843,"Highway 417","417",motorway,45.3506825,-75.4554829
87479847,"Highway 417","417",motorway,45.3492429,-75.4388345
87479847,"Highway 417","417",motorway,45.3500306,-75.446107
87480173,"Highway 417","417",motorway,45.3493524,-75.4437998
87480173,"Highway 417","417",motorway,45.3481426,-75.4330163
87480173,"Highway 417","417",motorway,45.3475841,-75.42834
87480173,"Highway 417","417",motorway,45.3472095,-75.4250054
87480173,"Highway 417","417",motorway,45.3470259,-75.4235616
87480173,"Highway 417","417",motorway,45.3466928,-75.4211337
87480173,"Highway 417","417",motorway,45.3462181,-75.4180283
87480173,"Highway 417","417",motorway,45.3457162,-75.4149738
87480173,"Highway 417","417",motorway,45.3456543,-75.414667
87480173,"Highway 417","417",motorway,45.3448702,-75.4099383
87480435,"Highway 417","417",motorway,45.3500306,-75.446107
87480435,"Highway 417","417",motorway,45.3502541,-75.4480196
87480458,"Highway 417","417",motorway,45.3502541,-75.4480196
87480458,"Highway 417","417",motorway,45.3507415,-75.452249
87480458,"Highway 417","417",motorway,45.3509759,-75.4544211
87480458,"Highway 417","417",motorway,45.3511422,-75.4555969
87480458,"Highway 417","417",motorway,45.351371,-75.4569265
87480458,"Highway 417","417",motorway,45.3514414,-75.4573228
87480458,"Highway 417","417",motorway,45.3517602,-75.4586275
87480458,"Highway 417","417",motorway,45.3521331,-75.4599199
87480458,"Highway 417","417",motorway,45.3524888,-75.4609824
87480458,"Highway 417","417",motorway,45.3529609,-75.4622118
87480458,"Highway 417","417",motorway,45.3532552,-75.4628908
87480458,"Highway 417","417",motorway,45.3538712,-75.464147
87480458,"Highway 417","417",motorway,45.3606266,-75.4772607
87480458,"Highway 417","417",motorway,45.3613722,-75.478726
87480458,"Highway 417","417",motorway,45.3617412,-75.479695
87480458,"Highway 417","417",motorway,45.362042,-75.4806353
87480458,"Highway 417","417",motorway,45.3622826,-75.4815877
87480458,"Highway 417","417",motorway,45.3624459,-75.4823565
87480458,"Highway 417","417",motorway,45.3625908,-75.4833619
87480458,"Highway 417","417",motorway,45.3626755,-75.4842348
87480458,"Highway 417","417",motorway,45.3627694,-75.4851144
88256217,"Autoroute Guy-Lafleur","50",motorway,45.5508178,-75.4295277
88256217,"Autoroute Guy-Lafleur","50",motorway,45.5521482,-75.425945
88256223,"Autoroute Guy-Lafleur","50",motorway,45.5532348,-75.4241882
88256223,"Autoroute Guy-Lafleur","50",motorway,45.5511285,-75.4298615
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5511285,-75.4298615
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5507211,-75.4309489
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5503249,-75.4320119
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5501075,-75.4325983
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5497088,-75.43367
88256224,"Autoroute Guy-Lafleur","50",motorway,45.5494847,-75.4342639
88256225,"Autoroute Guy-Lafleur","50",motorway,45.5527596,-75.4242985
88256225,"Autoroute Guy-Lafleur","50",motorway,45.5529674,-75.4237406
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5608474,-75.4026676
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5610395,-75.4021496
88259708,"Autoroute Guy-Lafleur","50",motorway,45.562727,-75.3976014
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5641049,-75.3939035
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5655623,-75.389997
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5656297,-75.3898162
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5657386,-75.3895487
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5658385,-75.3893071
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5659498,-75.3890578
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5660578,-75.3888263
88259708,"Autoroute Guy-Lafleur","50",motorway,45.566164,-75.3886073
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5662668,-75.388406
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5663628,-75.3882225
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5664576,-75.3880499
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5665559,-75.387874
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5666575,-75.3876997
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5667716,-75.3875093
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5668846,-75.3873304
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5669941,-75.3871637
88259708,"Autoroute Guy-Lafleur","50",motorway,45.567104,-75.3870018
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5672195,-75.3868351
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5673261,-75.3866879
88259708,"Autoroute Guy-Lafleur","50",motorway,45.567443,-75.3865316
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5675584,-75.3863859
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5676773,-75.3862354
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5677971,-75.3860918
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5679167,-75.3859525
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5680318,-75.3858247
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5681516,-75.3856978
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5682676,-75.3855757
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5683875,-75.3854539
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5685146,-75.3853292
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5686477,-75.3852044
88259708,"Autoroute Guy-Lafleur","50",motorway,45.568788,-75.3850766
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5689343,-75.3849506
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5690817,-75.384826
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5692138,-75.3847192
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5693489,-75.3846168
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5694681,-75.3845261
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5696157,-75.3844225
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5697706,-75.384316
88259708,"Autoroute Guy-Lafleur","50",motorway,45.569905,-75.3842276
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5700589,-75.3841319
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5702037,-75.384047
88259708,"Autoroute Guy-Lafleur","50",motorway,45.57037,-75.3839533
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5705073,-75.3838815
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5706661,-75.383801
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5708186,-75.3837296
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5709904,-75.3836537
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5711418,-75.3835896
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5712779,-75.3835363
88259708,"Autoroute Guy-Lafleur","50",motorway,45.571399,-75.3834931
88259708,"Autoroute Guy-Lafleur","50",motorway,45.5715161,-75.3834515
88306389,"Highway 417","417",motorway,45.3310863,-75.306527
88306389,"Highway 417","417",motorway,45.3309417,-75.3057861
88306389,"Highway 417","417",motorway,45.3306605,-75.3041184
88306389,"Highway 417","417",motorway,45.3303795,-75.3017731
88306389,"Highway 417","417",motorway,45.3301664,-75.299004
88306389,"Highway 417","417",motorway,45.3299311,-75.2920973
88306389,"Highway 417","417",motorway,45.3297557,-75.2903431
88306389,"Highway 417","417",motorway,45.3294985,-75.2885793
88306389,"Highway 417","417",motorway,45.3290558,-75.286786
88306389,"Highway 417","417",motorway,45.3286028,-75.2853155
88306389,"Highway 417","417",motorway,45.3270578,-75.2820325
88306389,"Highway 417","417",motorway,45.3248906,-75.2789211
88306389,"Highway 417","417",motorway,45.321581,-75.2744177
88306389,"Highway 417","417",motorway,45.3186083,-75.2703729
88306389,"Highway 417","417",motorway,45.3166902,-75.2677605
88306389,"Highway 417","417",motorway,45.315814,-75.2665186
88306389,"Highway 417","417",motorway,45.3150474,-75.2652499
88306389,"Highway 417","417",motorway,45.3143978,-75.2640724
88306389,"Highway 417","417",motorway,45.3140213,-75.2631819
88306389,"Highway 417","417",motorway,45.3137384,-75.2624685
88306389,"Highway 417","417",motorway,45.31345,-75.2616551
88306389,"Highway 417","417",motorway,45.3131727,-75.2608169
88306413,"Highway 417","417",motorway,45.3417188,-75.3907853
88306413,"Highway 417","417",motorway,45.3409742,-75.3862589
88306413,"Highway 417","417",motorway,45.3404266,-75.3831408
88306413,"Highway 417","417",motorway,45.3398615,-75.3798567
88306413,"Highway 417","417",motorway,45.3394452,-75.377799
88306413,"Highway 417","417",motorway,45.3388353,-75.375089
88306413,"Highway 417","417",motorway,45.3367212,-75.3656945
88306413,"Highway 417","417",motorway,45.3364644,-75.3643527
88306413,"Highway 417","417",motorway,45.3363409,-75.3635734
88306413,"Highway 417","417",motorway,45.3360687,-75.3614275
88306413,"Highway 417","417",motorway,45.335921,-75.3597292
88306413,"Highway 417","417",motorway,45.3358621,-75.3584142
88306413,"Highway 417","417",motorway,45.3358542,-75.3570671
88306413,"Highway 417","417",motorway,45.3359676,-75.3533396
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5465789,-75.4433422
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5463778,-75.4440664
88386655,"Autoroute Guy-Lafleur","50",motorway,45.546276,-75.4444381
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5462272,-75.4446145
88386655,"Autoroute Guy-Lafleur","50",motorway,45.546175,-75.444805
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5461193,-75.4450159
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5460678,-75.4452118
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5460187,-75.4454066
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5459687,-75.4456087
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5459171,-75.4458285
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5458754,-75.4460132
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5458567,-75.4460992
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5458194,-75.4462706
88386655,"Autoroute Guy-Lafleur","50",motorway,45.545768,-75.4465134
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5457167,-75.4467683
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5456672,-75.4470245
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5456173,-75.447301
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5455757,-75.4475359
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5455342,-75.4477855
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5454866,-75.4480838
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5454408,-75.4483843
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5454001,-75.4486809
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5453704,-75.4489023
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5453392,-75.4491587
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5453127,-75.4493953
88386655,"Autoroute Guy-Lafleur","50",motorway,45.54529,-75.4496251
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5452652,-75.449886
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5452447,-75.4501315
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5452264,-75.4503469
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5452099,-75.4505731
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5451423,-75.4515263
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5450455,-75.4529897
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5449337,-75.4546622
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5448368,-75.4561083
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5447477,-75.4574089
88386655,"Autoroute Guy-Lafleur","50",motorway,45.544657,-75.4587723
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5445185,-75.4608466
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5443964,-75.4626613
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5442954,-75.4641346
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5442224,-75.4652563
88386655,"Autoroute Guy-Lafleur","50",motorway,45.544147,-75.4663768
88386655,"Autoroute Guy-Lafleur","50",motorway,45.544105,-75.4670273
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5440603,-75.4676734
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5440219,-75.4682526
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5439987,-75.4685893
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5439759,-75.4688797
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5439539,-75.469146
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5439317,-75.4693962
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5439033,-75.4696774
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5438711,-75.4699667
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5438402,-75.470212
88386655,"Autoroute Guy-Lafleur","50",motorway,45.543809,-75.4704455
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5437703,-75.4707165
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5437259,-75.471002
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5436799,-75.4712732
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5436282,-75.4715606
88386655,"Autoroute Guy-Lafleur","50",motorway,45.543571,-75.4718543
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5435173,-75.4721113
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5434692,-75.4723374
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5434097,-75.4726032
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5433585,-75.4728223
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5433018,-75.4730468
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5432334,-75.4733077
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5431706,-75.4735405
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5431189,-75.4737268
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5430535,-75.4739515
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5429867,-75.4741687
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5429077,-75.4744225
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5428229,-75.4746818
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5427446,-75.4749155
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5426579,-75.4751586
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5425788,-75.4753775
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5424906,-75.4756086
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5424081,-75.4758262
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5420833,-75.4766773
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5417798,-75.4774657
88386655,"Autoroute Guy-Lafleur","50",motorway,45.54148,-75.4782474
88386655,"Autoroute Guy-Lafleur","50",motorway,45.541253,-75.4788432
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5409646,-75.4796012
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5405778,-75.4806116
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5403611,-75.4811794
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5401919,-75.4816218
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5399814,-75.4821726
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5398341,-75.4825514
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5394513,-75.4835561
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5390076,-75.4847233
88386655,"Autoroute Guy-Lafleur","50",motorway,45.538717,-75.4854839
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5385197,-75.4860029
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5383545,-75.4864326
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5382235,-75.4867811
88386655,"Autoroute Guy-Lafleur","50",motorway,45.5379772,-75.4874204
102814950,"Highway 417","417",motorway,45.301569,-75.9225183
102814950,"Highway 417","417",motorway,45.301487,-75.9227323
103438391,"Kichi Zībī Mīkan","",trunk,45.4141114,-75.7191424
103438391,"Kichi Zībī Mīkan","",trunk,45.41401,-75.7192659
103438391,"Kichi Zībī Mīkan","",trunk,45.4139174,-75.7193678
103438391,"Kichi Zībī Mīkan","",trunk,45.4138291,-75.7194489
103438391,"Kichi Zībī Mīkan","",trunk,45.4136179,-75.719607
103438392,"Kichi Zībī Mīkan","",trunk,45.4135893,-75.7194418
103438392,"Kichi Zībī Mīkan","",trunk,45.4136665,-75.7193868
103438392,"Kichi Zībī Mīkan","",trunk,45.4137343,-75.7193345
103438392,"Kichi Zībī Mīkan","",trunk,45.4138077,-75.7192701
103438392,"Kichi Zībī Mīkan","",trunk,45.4138755,-75.719203
103438392,"Kichi Zībī Mīkan","",trunk,45.4140054,-75.7190502
103438392,"Kichi Zībī Mīkan","",trunk,45.414077,-75.7189563
103438397,"Kichi Zībī Mīkan","",trunk,45.4127006,-75.7200898
103438397,"Kichi Zībī Mīkan","",trunk,45.4128431,-75.7199756
103438397,"Kichi Zībī Mīkan","",trunk,45.4135893,-75.7194418
103438403,"Kichi Zībī Mīkan","",trunk,45.414077,-75.7189563
103438403,"Kichi Zībī Mīkan","",trunk,45.4141758,-75.7188047
103438403,"Kichi Zībī Mīkan","",trunk,45.4142653,-75.7186545
103438403,"Kichi Zībī Mīkan","",trunk,45.4143593,-75.7184628
103438403,"Kichi Zībī Mīkan","",trunk,45.4144196,-75.7183429
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4398164,-75.725769
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4397407,-75.7258213
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4396573,-75.725878
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4396339,-75.7258925
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4395782,-75.7259272
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4394992,-75.7259742
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4394281,-75.7260147
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.43935,-75.7260553
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4392592,-75.7260994
104160056,"Autoroute Guy-Lafleur","50;148",motorway,45.4391632,-75.7261448
