neighbourhood_id,neighbourhood_name,name,shop_type,category,brand,address,latitude,longitude,osm_id,osm_type
portobello-south,Portobello South,RHEMA'S MARKET,,grocery,,4380 INNES RD,45.4599028,-75.4901508,,
portobello-south,Portobello South,SHOPPERS DRUG MART,,grocery,,2301 TENTH LINE RD,45.4513667,-75.4814737,,
portobello-south,Portobello South,SOBEYS,,grocery,,5150 INNES RD,45.4693494,-75.4560411,,
portobello-south,Portobello South,SOBEYS,,grocery,,5150 INNES RD,45.4693494,-75.4560411,,
portobello-south,Portobello South,SOBEYS ORLEANS,,grocery,,2276 TENTH LINE RD,45.4518215,-75.4828122,,
queenswood-chatelaine,Queenswood - Chatelaine,MAGGY'S MART,,grocery,,8154 JEANNE D&#39;ARC BOULEVARD,45.4875472,-75.5116649,,
queenswood-heights,Queenswood Heights,CIRCLE K,,grocery,,385 TOMPKINS AVE,45.4772338,-75.4977959,,
queenswood-heights,Queenswood Heights,DOLLARAMA,,grocery,,110 PLACE D&#39;ORLEANS DR,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,DOLLARAMA,,grocery,,1226 PLACE D&#39;ORLEANS DR,45.4766215,-75.5228413,,
queenswood-heights,Queenswood Heights,FARM BOY,,grocery,,3035 ST JOSEPH BLVD,45.4776536,-75.5132978,,
queenswood-heights,Queenswood Heights,FETCH LOCAL MARKET,,grocery,,245 CENTRUM BLVD,45.4806423,-75.5113908,,
queenswood-heights,Queenswood Heights,ISTANBUL FOOD MART,,grocery,,375 DES &#207;&#191;&#189;PINETTES AVE,45.4661877,-75.4957745,,
queenswood-heights,Queenswood Heights,MAC'S SUSHI,,grocery,,110 PLACE D&#39;ORL&#207;&#191;&#189;ANS DR,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,NO FRILLS,,grocery,,1226 PLACE D&#39;ORLEANS DRIVE,45.4766215,-75.5228413,,
queenswood-heights,Queenswood Heights,PETRO CANADA,,grocery,,3055 ST. JOSEPH BOULEVARD,45.4783429,-75.5124856,,
queenswood-heights,Queenswood Heights,PHARMACIE BEAUSEJOUR,,grocery,,1220 PLACE D&#39;ORLEANS DR,45.4768188,-75.5205429,,
queenswood-heights,Queenswood Heights,REXALL,,grocery,,110 PLACE D&#39;ORLEANS DR,45.4785994,-75.5151663,,
queenswood-heights,Queenswood Heights,SHOPPERS DRUG MART,,grocery,,2954 ST JOSEPH BLVD,45.4750981,-75.5164844,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,FARM BOY,,grocery,,3033 WOODROFFE AVE,45.2881771,-75.7251596,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,FRESHCO,,grocery,,350 CRESTHAVEN DR,45.2739202,-75.7099862,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,QUICKIE CONVENIENCE STORES,,grocery,,1 RIDEAUCREST DR,45.2848213,-75.7225639,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,AISLE 24,,grocery,,770 BROOKFIELD RD,45.3725996,-75.6883043,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,BOSBAN MART INC.,,grocery,,2960 RIVERSIDE DR.,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,MOONEY'S BAY GROCETERIA,,grocery,,2660 NORBERRY CRESCENT,45.368169,-75.6833812,,
riverside-south-leitrim,Riverside South - Leitrim,BRIERLEY'S YOUR INDEPENDANT GROCER,,grocery,,671 RIVER RD,45.2708593,-75.6990013,,
riverside-south-leitrim,Riverside South - Leitrim,CIRCLE K CONVENIENCE STORE,,grocery,,4184 SPRATT RD,45.2833093,-75.6858937,,
riverside-south-leitrim,Riverside South - Leitrim,GOOD HEALTH PHARMACY,,grocery,,4188 SPRATT RD,45.2832025,-75.6862356,,
riverside-south-leitrim,Riverside South - Leitrim,M&M FOOD MARKET,,grocery,,4456 LIMEBANK ROAD,45.2871182,-75.672203,,
riverside-south-leitrim,Riverside South - Leitrim,MACEWEN PETROLEUM,,grocery,,685 RIVER RD,45.2702097,-75.698177,,
riverview,Riverview,BASHAYER CONVENIENCE STORE,,grocery,,1785 FROBISHER LN,45.4013491,-75.6655629,,
riverview,Riverview,BOSBAN MART INC,,grocery,,1760 ST. LAURENT BLVD,45.4046083,-75.6270524,,
riverview,Riverview,BULK BARN,,grocery,,197 TRAINYARDS DR,45.4115224,-75.6383346,,
riverview,Riverview,CHUCK'S DELI & CONVENIENCE,,grocery,,100 TRAINYARDS DR,45.4134312,-75.6449593,,
riverview,Riverview,DOLLARAMA,,grocery,,500 TERMINAL AVE,45.4144745,-75.6471402,,
riverview,Riverview,FARM BOY,,grocery,,830 BELFAST RD,45.412515,-75.6380428,,
riverview,Riverview,FARM BOY,,grocery,,830 BELFAST RD,45.412515,-75.6380428,,
riverview,Riverview,FARM BOY,,grocery,,665 INDUSTRIAL AVE,45.4108686,-75.6394562,,
riverview,Riverview,HEALTHY PLANET,,grocery,,590 INDUSTRIAL AVE,45.4107468,-75.6425309,,
riverview,Riverview,M.H TUCK SHOP,,grocery,,1551 RIVERSIDE DR,45.4084827,-75.6627194,,
riverview,Riverview,M&M FOOD MARKET,,grocery,,197 TRAINYARDS DR,45.4115224,-75.6383346,,
riverview,Riverview,MACEWEN PETROLEUM,,grocery,,1515 ST. LAURENT BOULEVARD,45.4122577,-75.6301301,,
riverview,Riverview,MACEWEN PETROLEUM,,grocery,,5546 ALBION RD,45.4122577,-75.6301301,,
riverview,Riverview,PETRO CANADA,,grocery,,1740 ST. LAURENT BOULEVARD,45.405315,-75.62679,,
riverview,Riverview,PIONEER - ON THE RUN,,grocery,,631 INDUSTRIAL AVE,45.4112034,-75.6409101,,
riverview,Riverview,SHAFIE FOOD CENTER CONVENIENCE STORE,,grocery,,1785 FROBISHER LN,45.4013492,-75.665472,,
riverview,Riverview,SHOPPERS DRUG MART,,grocery,,1559 ALTA VISTA DR,45.4087609,-75.6571787,,
riverview,Riverview,SHUN FAT HING GROCERY,,grocery,,1179 PARISIEN ST,45.4192245,-75.6274902,,
riverview,Riverview,SMART SUPER CONVENIENCE INC.,,grocery,,1755 FROBISHER LN,45.4020188,-75.6652717,,
riverview,Riverview,SMYTH MEDICAL PHARMACY,,grocery,,1929 RUSSELL,45.4017087,-75.6250141,,
riverview,Riverview,WALMART,,grocery,,450 TERMINAL AVE,45.4131465,-75.6496399,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CIRCLE K,,grocery,,2075 MONTREAL RD,45.4480174,-75.5939265,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,PRONTO FOOD MART,,grocery,,1-5350 CANOTEK RD,45.4539654,-75.5835535,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,SHOPPERS DRUG MART,,grocery,,2339 OGILVIE RD,45.4520463,-75.5979908,,
sandy-hill,Sandy Hill,CIRCLE K,,grocery,,210 LAURIER AVENUE EAST,45.4256518,-75.6817806,,
sandy-hill,Sandy Hill,CIRCLE K,,grocery,,120 OSGOODE STREET,45.4237455,-75.6809046,,
sandy-hill,Sandy Hill,FARM BOY,,grocery,,50 RIDEAU STREET,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,HASTY MARKET,,grocery,,596 RIDEAU ST,45.4329124,-75.6754193,,
sandy-hill,Sandy Hill,PETRO CANADA,,grocery,,292 RIDEAU STREET,45.4286644,-75.6852652,,
sandy-hill,Sandy Hill,QUICKIE CONVENIENCE STORE,,grocery,,490 RIDEAU STREET,45.4313639,-75.6789635,,
sandy-hill,Sandy Hill,QUICKIE CONVENIENCE STORES,,grocery,,287 SOMERSET STREET EAST,45.4237649,-75.6766297,,
sandy-hill,Sandy Hill,SHOPPERS DRUG MART,,grocery,,50 RIDEAU STREET,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,SHOPPERS DRUG MART,,grocery,,322 RIDEAU STREET,45.4288897,-75.6847071,,
south-keys,South Keys,AFRICAN QUEEN SUPERMARKET,,grocery,,2430 BANK ST,45.353268,-75.64878,,
south-keys,South Keys,BULK BARN,,grocery,,2210 BANK ST,45.3556337,-75.6546138,,
south-keys,South Keys,DOLLARAMA,,grocery,,1009 DAZ&#207;&#191;&#189; ST,45.3538958,-75.651747,,
south-keys,South Keys,GO NUTS,,grocery,,1009 DAZ&#207;&#191;&#189; ST,45.3538958,-75.651747,,
south-keys,South Keys,LOBLAWS,,grocery,,2210 BANK STREET,45.3556337,-75.6546138,,
south-keys,South Keys,WALMART,,grocery,,2210 BANK STREET,45.3556337,-75.6546138,,
stittsville,Stittsville,CIRCLE K,,grocery,,1 HOBIN ST,45.2647354,-75.9292087,,
stittsville,Stittsville,DOLLARAMA,,grocery,,1300 STITTSVILLE MAIN ST,45.2656448,-75.9290512,,
stittsville,Stittsville,NO FRILLS,,grocery,,30 IBER RD,45.2807807,-75.9127044,,
stittsville,Stittsville,PETRO CANADA,,grocery,,6250 HAZELDEAN RD,45.2679533,-75.9382215,,
stittsville,Stittsville,SHOPPERS DRUG MART,,grocery,,1300 STITTSVILLE MAIN ST,45.2656448,-75.9290512,,
stittsville,Stittsville,STITTSVILLE DRUG MART IDA,,grocery,,1250 STITTSVILLE MAIN ST,45.2688839,-75.93083,,
stittsville,Stittsville,STITTSVILLE FARMERS' MARKET,,grocery,,6154 ABBOTT ST E,45.2588226,-75.9201954,,
stittsville,Stittsville,YOUR INDEPENDENT GROCER - BROWN'S,,grocery,,1251 STITTSVILLE MAIN ST,45.268974,-75.9284036,,
stittsville-east,Stittsville East,BULK BARN,,grocery,,5375 FERNBANK RD,45.273385,-75.8713253,,
stittsville-east,Stittsville East,M&M FOOD MARKET,,grocery,,1144 TERRY FOX DRIVE,45.2767818,-75.8748122,,
stittsville-east,Stittsville East,WALMART,,grocery,,500 EARL GREY DR,45.2751665,-75.872314,,
stittsville-east,Stittsville East,WALMART,,grocery,,5357 FERNBANK RD,45.2761692,-75.8735602,,
stittsville-north,Stittsville North,CABELA'S RETAIL CANADA INC.,,grocery,,3065 PALLADIUM DR,45.2898892,-75.9321211,,
stittsville-north,Stittsville North,ESSO WAYPOINT STITTSVILLE,,grocery,,5899 HAZELDEAN RD,45.2779259,-75.9210034,,
stittsville-north,Stittsville North,FARM BOY STITTSVILLE,,grocery,,6315 HAZELDEAN RD,45.2664584,-75.9409909,,
stittsville-north,Stittsville North,FOOD BASICS,,grocery,,5703 HAZELDEAN RD,45.2852428,-75.9135979,,
stittsville-north,Stittsville North,GIANT TIGER,,grocery,,6081 HAZELDEAN RD,45.2724542,-75.9329283,,
stittsville-north,Stittsville North,GREEN FRESH SUPERMARKET,,grocery,,5487 HAZELDEAN RD,45.2905137,-75.9041546,,
stittsville-north,Stittsville North,MACEWEN PETROLEUM,,grocery,,2070 CARP RD,45.2756404,-75.9496328,,
stittsville-north,Stittsville North,PETRO CANADA,,grocery,,6061 HAZELDEAN RD,45.2725313,-75.9306396,,
stittsville-north,Stittsville North,ULTRAMAR ON THE RUN,,grocery,,5943 HAZELDEAN RD,45.2763548,-75.9235742,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,BULK BARN,,grocery,,3161 GREENBANK RD,45.2695671,-75.7453866,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,CANADIAN TIRE,,grocery,,2501 GREENBANK RD,45.2706289,-75.7463559,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,DOLLARAMA,,grocery,,3777 STRANDHERD DR,45.2681524,-75.7466046,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,LOBLAWS,,grocery,,3201 GREENBANK RD,45.2679847,-75.7435981,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,METRO-FOODBASICS,,grocery,,3831 CAMBRIAN RD,45.2484199,-75.7462999,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,PETRO CANADA,,grocery,,3775 STRANDHERD DR,45.2688673,-75.7495863,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,SHOPPERS DRUG MART,,grocery,,3781 STRANDHERD DR,45.2682208,-75.7512618,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,THAT CORNER STORE,,grocery,,3812 GREENBANK RD,45.2428942,-75.7301019,,
stonebridge-half-moon-bay,Stonebridge - Half Moon Bay,WALMART,,grocery,,3651 STRANDHERD DR,45.2718267,-75.7408564,,
trend-arlington,Trend-Arlington,METRO,,grocery,,250 GREENBANK ROAD,45.324716,-75.779813,,
vanier-north,Vanier North,CIRCLE K - SHELL,,grocery,,1 MONTREAL ROAD,45.4332134,-75.6697547,,
vanier-north,Vanier North,ESSO - CIRCLE K,,grocery,,395 MONTREAL RD,45.4390492,-75.6540399,,
vanier-north,Vanier North,FRESH GROCER,,grocery,,40 JOLLIET AVE,45.4431425,-75.6687168,,
vanier-north,Vanier North,IBJ MARKET &MULTI-SERVICES,,grocery,,23 MONTR&#207;&#191;&#189;AL RD,45.4333274,-75.6690153,,
vanier-north,Vanier North,J.M. GRACE FOOD MARKET INC,,grocery,,270 DUROCHER ST,45.4351514,-75.6653354,,
vanier-north,Vanier North,KABUL FOOD MARKET,,grocery,,355 MONTREAL RD,45.4387471,-75.6550568,,
vanier-north,Vanier North,KANZENG GROUPE MARCHE TROPICAL,,grocery,,267 MONTREAL RD,45.4367749,-75.6604855,,
vanier-north,Vanier North,METRO,,grocery,,50 BEECHWOOD AVENUE,45.4394956,-75.6756442,,
vanier-north,Vanier North,MINI CONFECTIONERY,,grocery,,273 MONTFORT ST,45.4389471,-75.6615451,,
vanier-north,Vanier North,NEW EDINBURGH PHARMACY,,grocery,,1 BEECHWOOD AVE,45.4385022,-75.677711,,
vanier-north,Vanier North,QUICKIE CONVENIENCE STORES,,grocery,,64 BEECHWOOD AVE,45.4401226,-75.6749723,,
vanier-north,Vanier North,ST CHARLES FOOD MART,,grocery,,46 ST. CHARLES ST,45.4395935,-75.6722276,,
vanier-north,Vanier North,STE ANNE CONVENIENCE,,grocery,,308 SHAKESPEARE ST,45.4395184,-75.6592304,,
vanier-north,Vanier North,VANIER CONVENIENCE STORE,,grocery,,101 LAVERGNE ST,45.4431274,-75.6652425,,
vanier-north,Vanier North,VANIER PHARMACY,,grocery,,355 MONTREAL ROAD,45.4387471,-75.6550568,,
vanier-south,Vanier South,CIRCLE K,,grocery,,313 MCARTHUR AVE,45.4319287,-75.6550232,,
vanier-south,Vanier South,ESSO - ON THE RUN/ CIRCLE K.,,grocery,,120 MONTREAL RD,45.4337202,-75.6659628,,
vanier-south,Vanier South,FRESHCO,,grocery,,320 MCARTHUR AVE,45.4314888,-75.6539056,,
vanier-south,Vanier South,GREEN FRESH SUPERMARKET,,grocery,,175 MCARTHUR AVENUE,45.4320192,-75.6628052,,
vanier-south,Vanier South,JASMIN MARKET,,grocery,,335 LACASSE AVE,45.4344553,-75.6565371,,
vanier-south,Vanier South,LA PAIX PHARMACY,,grocery,,390 MCARTHUR AVE,45.43192,-75.6501902,,
vanier-south,Vanier South,LOBLAWS,,grocery,,100 MCARTHUR AVENUE,45.4293341,-75.6648716,,
vanier-south,Vanier South,MCARTHUR FOOD MART,,grocery,,300 MCARTHUR AVE,45.4314481,-75.6559184,,
vanier-south,Vanier South,MCARTHUR HALAL MEAT & GROCERY,,grocery,,379 MCARTHUR AVE,45.4323187,-75.6505747,,
vanier-south,Vanier South,MIN-A-MART,,grocery,,158 MCARTHUR AVE,45.4306719,-75.6632249,,
vanier-south,Vanier South,PETRO CANADA,,grocery,,42 MONTREAL RD,45.4331463,-75.6683331,,
vanier-south,Vanier South,SHOPPERS DRUG MART,,grocery,,150 MONTREAL RD,45.4343364,-75.6646177,,
wateridge-village,Wateridge Village,REXALL,,grocery,,753 MONTREAL ROAD,45.4450941,-75.6365507,,
west-centretown,West Centretown,DRIVE THRU CONVENIENCE STORE,,grocery,,357 PRESTON ST,45.4010349,-75.7094477,,
west-centretown,West Centretown,LIM BANGKOK GROCERY,,grocery,,794 SOMERSET ST W,45.4095761,-75.7101316,,
west-centretown,West Centretown,MANPHONG SUPERMARKET,,grocery,,775 SOMERSET ST W,45.4101418,-75.7096661,,
west-centretown,West Centretown,MERCATO ZACCONI,,grocery,,215 PRESTON ST,45.4058749,-75.712216,,
west-centretown,West Centretown,PETRO CANADA,,grocery,,470 BRONSON AVE,45.4072541,-75.7037806,,
west-centretown,West Centretown,PETRO CANADA,,grocery,,676 SOMERSET ST W,45.4111151,-75.7059664,,
west-centretown,West Centretown,PHUOC-LOI GROCERY,,grocery,,791 SOMERSET ST W,45.4097509,-75.7104388,,
west-centretown,West Centretown,PRESTON FOOD MARKET,,grocery,,71 PRESTON STREET,45.4096406,-75.7148187,,
west-centretown,West Centretown,QUICKIE CONVENIENCE STORES,,grocery,,163 BELL ST N,45.4067337,-75.7056621,,
west-centretown,West Centretown,QUICKIE CONVINIENCE STORE,,grocery,,500 PRESTON ST,45.3981787,-75.7082322,,
west-centretown,West Centretown,ROMA CONFECTIONERY,,grocery,,258 ROCHESTER ST,45.406023,-75.7104354,,
west-centretown,West Centretown,SHIRAZ GROCERY,,grocery,,725 SOMERSET ST W,45.4106368,-75.7083878,,
west-centretown,West Centretown,SUPER HUNG PHAT GROCERY,,grocery,,139 ROCHESTER ST,45.4088823,-75.7117215,,
west-centretown,West Centretown,SUPER SWEET MART,,grocery,,237 ROCHESTER ST,45.4065568,-75.7103339,,
westboro,Westboro,AL-KALAA MINI MARKET,,grocery,,557 KIRKWOOD AVE,45.3891527,-75.7429241,,
westboro,Westboro,CIRCLE K,,grocery,,256 RICHMOND RD,45.393417,-75.750335,,
westboro,Westboro,FARM BOY,,grocery,,317 MCRAE,45.3960489,-75.7498115,,
westboro,Westboro,FOOD BASICS,,grocery,,667 KIRKWOOD AVE,45.3863658,-75.7388344,,
westboro,Westboro,REAL CANADIAN SUPERSTORE,,grocery,,190 RICHMOND RD,45.3942654,-75.7473437,,
whitehaven-woodpark-glabar-park,Whitehaven - Woodpark - Glabar Park,AMBLESIDE TUCK SHOP,,grocery,,1081 AMBLESIDE DR,45.3736078,-75.781158,,
whitehaven-woodpark-glabar-park,Whitehaven - Woodpark - Glabar Park,BULK BARN,,grocery,,2148 CARLING AVE,45.3694167,-75.7687714,,
whitehaven-woodpark-glabar-park,Whitehaven - Woodpark - Glabar Park,HASTY MARKET,,grocery,,2361 CARLING AVE,45.367192,-75.7790651,,
